"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3K3IX1W4S6LZB9Q16JL7S6FPPO6AP2","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","34Q075JO1Y73FO7BJHIPROG1J6S10R","A3JTF21YTIRKV","Submitted","Mon Jun 19 16:41:07 PDT 2017","Mon Jun 19 16:47:09 PDT 2017","Thu Jun 22 16:47:09 PDT 2017","","","","362","100% (1/1)","0% (0/0)","0% (0/0)","0","Do you like Godzilla movies?","Yeah, but then in the 80's they started taking it seriously again.","Some of my favorite Godzilla movies are from the 80's and 90's.","Definitely a great time to be a Godzilla fan, but then the Americans got their hands on the series.","Oh no, are you talking about the 1998 American Godzilla movie?","Oh yeah baby, that giant piece of crap.","Do you think the Americans redeemed themselves with the new Godzilla movie that they just made?","Maybe, but it's hard to forget Ferris Bueller petting Godzilla.","So are the Japanese still making Godzilla movies?","Yeah, the latest one brings the series full circle, and is very true to the spirit of the original 1954 movie.","It's great to see that they still have it.","Well it depends on what series we're talking about.","I'm just hoping that Godzilla vs. King Kong doesn't ruin everything!","What do you mean?","Well, first of all there's the original Godzilla movie that came out in 1954.","That's the first Japanese one, right?","Right, and it's a lot different than the Japanese ones that came after.","How so?","Well the series started to become rather goofy soon after, almost like a kid's movie.","A big difference from how it started, huh?","",""
"3K3IX1W4S6LZB9Q16JL7S6FPPO6AP2","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","382M9COHEI9IFBD3TCRONFN2O2PEUB","A1HKCTDOTL6C9I","Submitted","Mon Jun 19 11:21:11 PDT 2017","Mon Jun 19 11:38:20 PDT 2017","Thu Jun 22 11:38:20 PDT 2017","","","","1029","100% (6/6)","100% (3/3)","0% (0/0)","0","Have you seen that new Anna Kendrick movie Table 19?","Stephen Merchant is such an underrated comedian and actor. I think people are starting to take notice of him though.","He's pretty big on the comedy circuit and well known. Other than his presence, the rest was forgettable for me. Craig Robinson and Lisa Kudrow played a married couple who owned a local diner.","What was with the meaning of the title, Table 19?","Oh, Table 19 basically referred to a table at the wedding ceremony where the rejected guest sat. Basically the bride sent out invitations and the ones they didn't expect a response from that accepted, they assigned to Table 19.","That's kind of sad. So basically it's the table set for the people who they felt obliged to invite but they really didn't want them to attend?","Yeah that's pretty much it. So the table in the movie had this former nanny, Craig and Lisa, Stephen and Anna, and this other guy.","Why was Anna at the reject table?","Well she used to date the brides brother but they broke up. She was also the brides former best friend but she fell out of grace and was assigned seating at the, losers, table.","That's awful! That does sound like it could of been a recipe for good comedy fun though.","I thought that too but it never really picked up any steam. The overall tone was whiny, melodramatic, and just not too original in the end.","No not yet, I did catch her promoting it on a late night talk show the other week though. How was it?","Sounds disappointing. I'll probably pass on it for now and catch it down the road when it's on TV.","It was okay, just average in my opinion. It's a comedy directed Jeffrey Blitz and written by the Duplass brothers, Mark and Jay.","I wasn't too excited to run out to see it to be honest. I do enjoy Anna Kendrick movies though. She couldn't save the movie?","Well the movie wasn't the worse the movie ever or anything like that, it's just kind of really flat toned. I was expecting more upbeat crazy, like Office Christmas Party.","Office Christmas Party was pretty hilarious and off the wall.","Yeah, that was what I was kind of expecting but it's not. It has some humorous moments and dialogue but the movie is more of a romantic comedy flavor.","I remember seeing that Craig Robinson, Lisa Kudrow, and Stephen Merchant are in that movie. It seems that would be a recipe for some good laughs.","I really liked Stephen Merchant's character. He played an estrange cousin of the father who was imprison. His character was really quirky and meek. I laughed at all his moments and line though.","",""
"3K3IX1W4S6LZB9Q16JL7S6FPPO6AP2","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","39GAF6DQWSUJ8P8RME6ECH6RD2WV14","A3ESC1H6BBKF30","Submitted","Mon Jun 19 14:38:32 PDT 2017","Mon Jun 19 14:44:20 PDT 2017","Thu Jun 22 14:44:20 PDT 2017","","","","348","100% (3/3)","0% (0/0)","0% (0/0)","0","Have you seen the movie John Q?","This movie sounds like a good one.","Yes put it on the list.","What is it rated?","I think its PG.","Nice to hear. Now my boys can watch as well.","Yes they can, since your a Denzel fan this would be great.","Yes he is a great actor","Maybe some shooting but overall good movie.","I think this will be entertaining to watch.","I hope you like it enjoy.","Not sure when did it come out?","Thanks for the update .","I believe it came out in 2002.","Okay, how was it?","Very interesting movie that will have you in tears?","Why in tears?","Well its about a boy that needs a transplant but family can't afford it.","Very sad to hear, I have to watch it.","Yes you do.","",""
"3K3IX1W4S6LZB9Q16JL7S6FPPO6AP2","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","39LOEL67OTZH7GQT1P9N8W1G0N683Z","A1P3Z24Y6GRNVA","Submitted","Mon Jun 19 12:55:39 PDT 2017","Mon Jun 19 13:18:45 PDT 2017","Thu Jun 22 13:18:45 PDT 2017","","","","1386","100% (5/5)","0% (0/0)","0% (0/0)","0","Have you seen any of the new superhero movies?","How did you like this twist at the end?","I was shocked. I loved that it told the backstory of the characters.","Me too. I loved how some of the bad guys had redeeming moments.","What did you think about Mantis?","I loved her dry sense of humor.","I also though Kurt Russel did an amazing job.","I did as well. The first movie I have seen him in, in awhile.","Come to think of it, I haven't seen him in much either.","Maybe this is a turning point in his career.","It could be. He did a great job, so maybe","Yes, I have seen most of them.","I think there are big things to come for the entire cast.","Which was your favorite so far?","I love the new Guardians of the Galaxy movie.","I seen that a few weeks ago too.","What was your favorite aspect of it?","Baby Groot of course.","Really? That is your favorite aspect of the movie?","Well, Groot did play a major part in the film, but I mostly like everything about the movie.","",""
"3K3IX1W4S6LZB9Q16JL7S6FPPO6AP2","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","39O5D9O87UMJJJG6I1PSAIXZQFU3C5","AG1TKYUKS97EV","Submitted","Mon Jun 19 14:29:48 PDT 2017","Mon Jun 19 14:33:52 PDT 2017","Thu Jun 22 14:33:52 PDT 2017","","","","244","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen any good movies in the past few months?","I've never heard of that. What is it?","It's a 1926 sci-fi film. The first sci-fi film!","You know that's my favorite genre.","Yeah, and it was the first of its kind. It was done by Fritz Lang.","Who is Fritz Lang?","He was a director in Germany. One of the greatest.","Better than Steven Spielberg?","They're definitely on the same level, although I prefer Lang's stuff.","Well I guess, if you prefer the classics!","The classics force you to pay attention to the plot!","Not really. How about you?","But they also put me to sleep!","Nothing new. I'm more into silent films.","Have you ever been to that old theater downtown? They play them sometimes.","I go whenever they're showing something good!","I can't say I've ever seen a silent film before.","Well you like Star Wars right? And Blade Runner?","Two of my all-time favorites, yes!","Well then you should check out Metropolis.","",""
"3K3IX1W4S6LZB9Q16JL7S6FPPO6AP2","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3ERET4BTVN3NHJHARN70PEDTVGD9K5","A362F4IIMOQEJU","Submitted","Mon Jun 19 14:27:59 PDT 2017","Mon Jun 19 14:34:08 PDT 2017","Thu Jun 22 14:34:08 PDT 2017","","","","369","0% (0/0)","0% (0/0)","0% (0/0)","0","My boyfriend and I watched Pride and Prejudice last night.","Yes, it's probably the best one. Did you like it?","I loved it! It had the most wonderful soundtrack.","It really did. I think that was Dario Marianelli. He works with that director a lot.","What other films has the director done.","Have you seen the Awakening? It's also Keira Knightley, and the same creative team.","No, but now I want to see it!","What I really liked was the cinematography in those films.","Oh definitely, I noticed all the detailed shots. They were so immersive in the time period.","Very much, plus the use of sunlight was just beyond gorgeous throughout the film.","It really was a masterpiece.","Oh cool, that's such a good book.","We're going to have to watch the Awakening tonight now.","Jane Austen right? I really liked it.","Yeah it was Jane Austen. Which film adaptation was it?","I'm not sure. It looked recent.","Do you know which actors or actresses were in it?","Yeah that girl from Pirates of the Caribbean, and that guy who plays the monk in Pillars of the Earth.","That's Keira Knightley and Matthew MacFadyen. I know which film that was.","Oh right, I remember her now. So you've seen it?","",""
"3K3IX1W4S6LZB9Q16JL7S6FPPO6AP2","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3QIYRE09Y4B60KZIKNKN20CERZ4N1P","A3GM1Y0H93CZT1","Submitted","Mon Jun 19 17:06:14 PDT 2017","Mon Jun 19 18:12:07 PDT 2017","Thu Jun 22 18:12:07 PDT 2017","","","","3953","100% (13/13)","100% (11/11)","0% (0/0)","0","What did you think about Mississippi Grind?","Exactly.","Did you know that Jake Gyllenhaal was originally cast as Curtis?","No, I didn't. What happened with that?","He had a scheduling conflict, so he had to drop it.","Nothing against him, but I'm glad it was Ryan Renyolds and not Jake Gyllenhaal.","Me too. I don't if  Jake Gyllenhaal could have pulled it off.","No, I don't think he could.","Has  Ben Mendelsohn  been in a lot of movies? I'm interested to see more of his work.","He's actually been in a lot of things, he usually plays a villain or some sort of bad guy.","What might I know him from?","It was much better than I had expected. I'm surprised at how little recognition it got.","Well he played ""Pope"" in Animal Kingdom.","Yeah, I think it was really underrated by audiences.","I think Mendelsohn's character is one of the realest I've seen onscreen so far.","Watching him with Ryan Reynolds was mesmerizing at times.","I know, a lot of people really only look at Ryan as some goofball, but he's a good all around actor.","I think so.","I think what did it in for mass audiences is that it is a little slow. Most people don't have the patience for that.","Agreed. It more of a character study than a fast paced what's gonna happen next type of movie.","",""
"3K3IX1W4S6LZB9Q16JL7S6FPPO6AP2","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3TYCR1GOTDDD7GH5GLD0H2S1ZJKLZD","AG1ODW7KG7CEP","Submitted","Mon Jun 19 17:32:20 PDT 2017","Mon Jun 19 17:39:10 PDT 2017","Thu Jun 22 17:39:10 PDT 2017","","","","410","0% (0/0)","0% (0/0)","0% (0/0)","0","Who is your favorite all-time director?","Yes but this film was from the late 70s and he's very young in this picture.","is Woody Allen in it?","No that's one of the good things. Woody Allen isn't in this one.","Do you have a favorite quote from it?","yes the father says, ""you'll live forever if you give up all the things that make you want to.""","Did it win any awards?","It was nominated but didn't win anything.","why do you think you lost?","at the time Woody Allen had a difficult reputation.","Is it available on DVD?","That would have to be Woody Allen.","I'm not sure if it is or not you will have to check with Amazon.","Out of all Woody Allen films which is your favorite?","My favorite is interiors which is not as well-known as others.","I haven't heard about that one. what's that about?","It's about a family who struggles from holding in their feelings too much.","Who are the stars?","Diane Keaton, Sam Waterston, Geraldine page.","Sam Waterston is the DA online order, right?","",""
"3K3IX1W4S6LZB9Q16JL7S6FPPO6AP2","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3XUHV3NRVLSDE6EQICRM06SZH3WH5O","A22MREX05K7V9Y","Submitted","Mon Jun 19 15:52:33 PDT 2017","Mon Jun 19 17:37:38 PDT 2017","Thu Jun 22 17:37:38 PDT 2017","","","","6305","100% (15/15)","100% (3/3)","0% (0/0)","0","Have you heard about the new movie by Jon Watts?","I know, bringing back all the superheroes.","Robert Downey Jr. is going to be in it as well as Iron Man!","Oh wow really?? That's so cool.","I know! Michael Keaton as well as the Vulture.","Michael is one of my favorites.","Me too.  Have you heard of the new movie by Ryan Gosling?","New movie already? He was just in La La Land!","Crazy right.  He's going to play the lead in Blaze Runner!","That's going to be great, I always love a good sci-fi movie!","I look forward to it too!","I don't think so.  Which one??","I'm loving 2017 movies already!","Spider-Man: Homecoming! It comes out July 7th!","Let's go see it! I am available that day!","Sure! It's supposed to be good, Peter Parker comes home I believe.","That will be interesting!  Who is playing him this time?","Tom Holland! And Zendaya is also in the movie.","Oh that will be awesome! I'm excited to see how they play their part.","Marvel Studios is just rocking this summer!","",""
"3N5YJ55YXGXZ8OEOQ48FOHAUP95AN6","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","30JNVC0ORAE27SXO24FPYHNQDY2HQI","A11QDNT3W7DT7K","Submitted","Mon Jun 19 13:41:06 PDT 2017","Mon Jun 19 13:44:03 PDT 2017","Thu Jun 22 13:44:03 PDT 2017","","","","177","100% (86/86)","100% (59/59)","0% (0/0)","0","Have you seen Wonder Woman yet?","Yes, but it's fiction.","What would you do?","What do you mean?","Well, put yourself in that situation.","Which?","You believe in one God, but that's been disproven. We know it's many gods. But they're all dead now.","This isn't real.","Just play along.","Fine.","What do you do: the gods are real but Wonder Woman is the only one left. Do you worship her? She's trigger-happy.","Yes, I saw it last week.","I'm not in the mood for this right now, but I'll go ahead and say yes.","You're religious, right?","Yes, even though you hate me for it.","Okay, can I give a hypothetical for you?","Sure, go for it.","So, Wonder Woman takes place in a land where monotheism can be assumed to be a thing.","Right...","But, they proved that the Greek mythology is the true origin, not monotheism.","",""
"3N5YJ55YXGXZ8OEOQ48FOHAUP95AN6","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","340UGXU9DZVZHMZPO2GYNJBOOXPVUV","AE608VRXK6M2E","Submitted","Mon Jun 19 10:50:23 PDT 2017","Mon Jun 19 10:58:28 PDT 2017","Thu Jun 22 10:58:28 PDT 2017","","","","485","0% (0/0)","0% (0/0)","0% (0/0)","0","What was the last movie you watched?","I thought it was very good, but it will require more viewings.","Why is that?","Well, the film is presented out of order, so it will take more viewings to completely piece together the timeline.","Is it kind of like Memento in that regard?","In a way, which is no coincidence as both movies were directed by Christopher Nolan.","I love his movies. They usually involve a lot of interesting cinematic techniques.","That is true, and The Prestige is no exception.","I may have to watch it. Who else is in it?","It also stars Michael Caine and Scarlett Johansson.","I like Michael Caine. His is in a lot of other Nolan movies, correct?","The Prestige was the last movie I saw.","Yes, he is also in the Dark knight trilogy and Interstellar.","Who is in that movie?","It stars Christian Bale and Hugh Jackman.","What is it about?","It's about two magicians who form a professional rivalry which pushes them both to cross moral lines in order to be the best at their craft.","Oh, sounds interesting. What are the themes?","Some of the themes include obsession, rivalry, deception and grief.","How did you like it?","",""
"3N5YJ55YXGXZ8OEOQ48FOHAUP95AN6","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","39LOEL67OTZH7GQT1P9N8W1G0M9830","APF1EAZT104LQ","Submitted","Mon Jun 19 11:39:22 PDT 2017","Mon Jun 19 11:43:14 PDT 2017","Thu Jun 22 11:43:14 PDT 2017","","","","232","100% (15/15)","100% (13/13)","0% (0/0)","0","Do you like Pulp Fiction?","Harvey Keitel and Steve Buscemi and Tim Roth.","I love those guys.","It's a really great movie.","What do you think of Tarantino's later work?","I'm not a fan of it, although Inglourious Basterds is awesome.","Who is in that one?","Brad Pitt is the main star.","Oh, I love him.","Same here. He is a great actor.","When was Inglourious Basterds set?","Did Tarantino do that one?","During World War 2.","Yes","Yeah, I love that one. John Travolta was awesome in that.","Was he better than Samuel L. Jackson?","Not at all. They were both equally awesome.","Do you think that was his best movie?","Yes, but my favorite is Resorvoir Dogs.","Who is in that one?","",""
"3N5YJ55YXGXZ8OEOQ48FOHAUP95AN6","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3BQU611VFQE30NYJNQGBZ5ZDKM699G","A2WQWHBN0BF4U7","Submitted","Mon Jun 19 15:28:50 PDT 2017","Mon Jun 19 15:48:10 PDT 2017","Thu Jun 22 15:48:10 PDT 2017","","","","1160","100% (27/27)","100% (26/26)","0% (0/0)","0","i was having a different thought","we can start by listing 5 possible movies and see if 3 of us can agree on 1 of the suggested.","hmm,trendy movies right now is ""Tanker"" ""Count Me"" ""The Mummy"" ""Baby Driver"" ""Kong: Skull Island""","and which is your most preferable?","it should be ""Kong: Skull Island"" its the most talked about movie at the moment.","and that's the same movie i was contemplating to choose myself, i was checking the reviews in between and true its nothing but positive reviews.","i only have seen a little teaser before it was officially released and seems action packed.","it all boils down now to Fred if he would also love the idea to skip pub and also watch ""Kong""","just hold on a bit let me just fill him in about the new arrangement. be right back.","alright then,i was to see him in couple of hours so would have explain to him in person then.","in that case i'll chill and let you hint him the new plan and what his take is.","about what?","sure, very possible we might even drop by your place.","i was thinking instead of going to the pub why not we get a drink and buy 2 or 3 dvd and come watch at home.","hmm that's not a bad idea,would also see what Fred thinks about it.","ok please do and let me know.","i'll, but this all depends on what we would all agree to watch.","that's true though, with so many movies out this summer one is spoil with so many choices and this might differ to individuals.","nonetheless though we can all come to a concession.","true, let's see how it goes.","",""
"3N5YJ55YXGXZ8OEOQ48FOHAUP95AN6","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3HRMW88U17K0BDT0C31NBG44HFJ0MQ","AOUA5V4K3BQ23","Submitted","Mon Jun 19 12:12:46 PDT 2017","Mon Jun 19 12:20:20 PDT 2017","Thu Jun 22 12:20:20 PDT 2017","","","","454","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen the Fast and the Furious movies?","The ensemble cast, mostly. Diesel, Walker, The Rock, Ludacris, Michelle Rodriquez, Tyrese Gibson.","Was that the first one Dwayne Johnson was in?","Yep. And to me, he was kind of the last element needed to make the ensemble perfect.","But Paul Walker was still alive during the filming of that one?","He was in all but the most recent one. It's not quite the same without him.","I actually never watched any of them after Tokyo Drift.","What made you stop watching them?","I guess it started to seem kind of like they were doing the same thing over and over.","It's a winning formula, why mess with it?","It just got a little stale, for me.","Yep, I've seen them all.","Give Fast 5 a shot - I think you'lll like it.","Do you like them?","Mostly, yeah. They're a lot of fun, with some crazily inventive car chases.","Which would you say is your favorite?","Good question. I'd maybe say number five, Fast 5.","Really? Not the first one?","The first one didn't quite have the formula figured out. It took them a few movies to get it down pat.","What do you mean?","",""
"3N5YJ55YXGXZ8OEOQ48FOHAUP95AN6","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3K4J6M3CXFNWKGVWT20LNHWKUFDAGD","ADBDQ7FTFHKCR","Submitted","Mon Jun 19 11:27:29 PDT 2017","Mon Jun 19 11:35:12 PDT 2017","Thu Jun 22 11:35:12 PDT 2017","","","","463","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen Moana?","Does this make your kids want to go see more movies?","Yeah, they saw the preview for Cars 3 and now they are very excited to see it.","Have they seen the other two?","Yes.  We own both of those and they have watched them a bunch.","Maybe we could take our kids together to see it when it comes out?","That sounds good.","Have you heard of any other movies coming out that would be good for kids or adults?","I hate to admit it but I love the Transformers movies.  I want to go see The Last Knight.","The special effects of those movies are awesome but the plots and acting always seem kind of dumb.","Exactly how I feel.  But I love the action and Optimus Prime's voice.","Yeah.  I took my kids to see it.","Gotta go.  See you later.","How did you like it?","For a kids movie it was pretty good.","Did you like the songs?","I liked the main song about how she wanted to go out on the water.  That is probably going to be the song that will be up for an award.","I took my kids to see it too.  They wanted me to look up the song on youtube after we got home.","Did they play it over and over?","Oh my gosh yes.  I am so tired of it now.","",""
"3N5YJ55YXGXZ8OEOQ48FOHAUP95AN6","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3P1L2B7AD2J18C3YEC2J14LXFFAOL7","A2XHGHEUVTAKKK","Submitted","Mon Jun 19 15:51:34 PDT 2017","Mon Jun 19 16:03:29 PDT 2017","Thu Jun 22 16:03:29 PDT 2017","","","","715","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you see the new Wonder Woman movie?","Gal Gadot really impressed me, I was skeptical of her ability to carry such a huge blockbuster, but she did a great job.","Was there anything you didn't like?","Well, I would say that the films climax was a bit weak, and didn't fit with the rest of the film, but it was still fun to watch.","I can agree with that. I also didn't like that there wasn't a clear villain for most of the film.","Yeah, you didn't really know who to root against, but to me that's not necessarily a bad thing.","Does this make you more excited for future DC comics films?","I must say, I'm a little more into it now. Although I'm not going to set my expectations too high.","I understand that. I am really looking forward to Justice League, though.","Yes it will be fun, if nothing else.","I think if Gal Gadot and Ben Affleck deliver strong performances, the movie could be great.","Yes, I did, I went and saw it at the drive-in with my girlfriend a couple of days ago.","Yes I'd prefer to see more Batman and Wonder Woman than Superman.","What did you think?","I loved it! It is probably the best movie thus far in the DC cinematic universe.","You think it was better than Suicide Squad and Batman vs Superman?","Oh, yes definitely. I found both of those movies to be underwhelming.","What did you like about Wonder Woman?","Unlike the other films you mentioned, Wonder Woman had a great plot and you really come to care bout the characters.","I agree, to be honest. I was on the edge of my seat.","",""
"3N5YJ55YXGXZ8OEOQ48FOHAUP95AN6","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Mon Jun 19 10:49:48 PDT 2017","9","BatchId:2840997;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:49:48 PDT 2017","","","3VHP9MDGROEEZVWZ2WQUBRMWT5YCFM","A1YKFB1EKM08EV","Submitted","Mon Jun 19 14:21:21 PDT 2017","Mon Jun 19 14:34:13 PDT 2017","Thu Jun 22 14:34:13 PDT 2017","","","","772","0% (0/0)","0% (0/0)","0% (0/0)","0","What is you most favorite movie?","I loved the way that Molly Ringwald played that character.","Yes she I think it was one of her better roles.","I think in the whole cast it was one of their better roles of all times. I wouldn't say highlight of their careers but definitely one of them.","And the teacher, did you have a jerk teacher like him?","I had several but there was one that his part could have been written or exactly","What grade was that?","It was my ninth grade English teacher. He was such a jerk who was so egotistical and condescending.","I had one like that too but it was a woman.","I enjoyed the role the janitor played as well.","His roll was fantastic, much more than comic relief.","I think my most favorite is The Breakfast Club?","See now you know why it is my favorite movie.","Why the Breakfast Club?","Because it came out during a time when I was the same age dealing with the same crap in my high school.","Who did you mostly identify with? Were you the brain, the beauty, the beefcake, the brawn or the basketcase?","I was a bit of the all of them I believe which is why I loved the movie.","So do you think it was designed that way?","I never thought about it but probably.","I think I identified with the beauty more than the others.","",""
