"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3DIIW4IV8PPSSYNGKNLW66SDB6S4IY","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3EKVH9QMEZY43TQ1EX6YBEAP6LID2L","A1NITBXDX8TN7T","Submitted","Mon Jun 26 18:34:03 PDT 2017","Mon Jun 26 18:50:18 PDT 2017","Thu Jun 29 18:50:18 PDT 2017","","","","975","100% (18/18)","100% (17/17)","100% (6/6)","0","What is your favorite Harry Potter film?","It was amazing how all the different wands respinded to Harry.","And Ollivander kept getting more and more excited as more wands were taken and then failed for Harry.","Yes, he seemed to know where everything was headed.","I was just so amazed how they brought everything to life.","I am so glad that they stuck with the book storyline for the most part.","I did get scared the first time when Harry was in the woods Draco and Voldemort passes over him when he was still like a nothing.","Yes, that was scary the first time even though I knew it was going to happen.","I loved the first time Harry met Ron.","And I loved all the candy that Harry bought off the trolley.","It was fun to see the chocolate frogs come to life.","I love Sorceror's Stone the most.","And to see the wizards on the cards move.","Me too. I love when Harry finds out he is a wizard and how Hagrid  put a scare into the Dursleys.","My favorite part actually is when they go into Diagon Alley for the first time.","It was so cool how the bricks moved apart to open into Diagon Alley.","I wish I could have stepped into it.","Yes, looking at all the wizard shops was cool.","They did such a great job bringing all that to life.","Ollivander's was the coolest.","x",""
"3DIIW4IV8PPSSYNGKNLW66SDB6S4IY","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3GDTJDAPVV5IT2Y377E24VAM1Z48M3","A30G113XRQO3VL","Submitted","Mon Jun 26 20:05:33 PDT 2017","Mon Jun 26 20:24:02 PDT 2017","Thu Jun 29 20:24:02 PDT 2017","","","","1109","100% (40/40)","100% (40/40)","100% (35/35)","0","I love sports movies!","Gettting cocky now are we?","First one: ""Remember the Titans"".","I don't remember it. Just kidding...that was good too.","And number two, and perhaps my favorite sports movie, ""We Are Marshall""!","Oh, man...you really came prepared! Ok. You were right.","And, ironically, this may be one of the few Matthew McConaughey movies that was not cliche!","Ouch!","Am I right?  Am I right?","You are indeed correct sir. I stand corrected.","That's right, and don't forget it!","Michael...sports movies? They are always so cliche.","Maybe I should call you, ""Magic Mike""?","A lot of them are, but there are a few really good ones out there.","Name one.","Sure. How about Hoosiers? Remember Gene Hackman as the coach of that small indiana high school team?","Oh, yeah! And Dennis Hopper was that alcoholic assistant coach!","That one was a worthy example of a good sports film!","I'd have to agree with you on that one. But that may be the only one!","Well I can give you two more without breaking a sweat.","x",""
"3DIIW4IV8PPSSYNGKNLW66SDB6S4IY","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3HPZF4IVNNNKZMDU7MII0CTC00XCYX","A240OTT1T85UGT","Submitted","Mon Jun 26 18:22:40 PDT 2017","Mon Jun 26 18:27:33 PDT 2017","Thu Jun 29 18:27:33 PDT 2017","","","","293","100% (53/53)","100% (53/53)","100% (53/53)","0","What's your favorite movie?","Why did they mess up his character so much?","I guess they thought people would like it better","I totally didnt...","Me neither","How did you like Logan","It was awesome!","Yea they did his character justice","Agreed","Well I'm going to run","Later","Xmen","Bye!","Which one?","First class","That one wasn't too bad","Yea it really develops","What did you think of the other movies","The Wolverine was horrible","Totatlly her you on that one","x",""
"3DIIW4IV8PPSSYNGKNLW66SDB6S4IY","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3OLQQLKKNTJ91V29HDNAGDER88AEJ7","AJF954955YWZG","Submitted","Mon Jun 26 21:51:15 PDT 2017","Mon Jun 26 21:58:06 PDT 2017","Thu Jun 29 21:58:06 PDT 2017","","","","411","100% (2/2)","100% (2/2)","100% (1/1)","0","Did you ever go see Moana when it came out in theatres?","She does! There's always a parent who orders the princess around, and then someone who gives good advice.","Yeah, like Sebastian from the Little Mermaid, Mrs. Potts from Beauty and the Beast...","Exactly. but one of my favorite elements of all movies is the interactions that people have between each other.","What do you mean by that?","I enjoy seeing the way people support each other. Like family and friends do in reality.","Yeah, I can see that. I prefer there to be a good plot, too.","Yes! Like a quest.","Quests are the ultimate plot, haha.","Remember Quest for Camelot?","I do! It was basically Beauty and Beast but not Disney, and in Camelot instead of a ""little town"" in France.","I didn't but I saw it on Netflix just the other night.","You can't beat a medieval setting when it comes to children's movies.","What did you think?","It was so cute! I thought for sure that the piggy would be her mascot throughout the whole movie, but she got stuck with a derpy chicken.","Haha! That chicken was brilliant.","I like that they made her body look different than all of the other Disney princesses, too.","I noticed that! Not all women look like an hourglass, and they did a great job with her appearance.","I thought the grandmother was really a nice touch, too.","She reminds me of Grandmother Willow from Pocahontas, somehow.","x",""
"3DIIW4IV8PPSSYNGKNLW66SDB6S4IY","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3UOUJI6MTE8RLB4KOHHGB4895UZXUB","A3PB0KSWXYUEAY","Submitted","Mon Jun 26 15:23:59 PDT 2017","Mon Jun 26 15:28:54 PDT 2017","Thu Jun 29 15:28:54 PDT 2017","","","","295","100% (5/5)","0% (0/0)","0% (0/0)","0","What is the most horrible movie you have ever seen?","They can be good movies but I prefer to watch something different during my free time.","Have you ever watched a movie twice that you disliked?","No that does not make sense.","One time I had to because my girlfriend had not seen the Star Wars movie, it was terrible because I hate that franchise.","Do you like comic book movies?","Yes I like Deadpool and most of the Marvel movies. You?","Iron Man is one of my favorite films.","Who played the lead role in that movie?","Robert Downey Jr is Ironman, many say that movie got his career going again.","What is your favorite classical movie?","I think Glitter was a terrible movie and not worth the money.","I do not watch any classical movies, I like to see movies in color and not black and white.","Do you like to see a movie many times?","Not really, I get bored and would not enjoy the movie the second time.","Do you prefer animated movies or real movies?","I like both, but real movies are more enjoyable to watch. You?","I like animated movies better, especially the Pixar films.","Finding Dory is one of my favorite movies.","Do you like documentaries?","x",""
"307FVKVSYR9V3E6K1WHZFH24XQH746","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","31QNSG6A5SNZ8ZRG31CDLDDW6AF78X","A1FG4M4370KNFI","Submitted","Tue Jun 27 02:06:02 PDT 2017","Tue Jun 27 02:30:07 PDT 2017","Fri Jun 30 02:30:07 PDT 2017","","","","1445","100% (4/4)","100% (2/2)","100% (2/2)","0","I am never going to see all the movies on the list of my movies to watch.","Alright. You're completely insane. No, you're never gonna watch all those movies.","But why not?","Because you just said you're never going to watch all those movies. Man, you really are insane!","I have already seen around 2500 movies from beginning to end, but I guess it still would be hard to finish that list. Especially since I keep adding more.","So maybe if you stop adding movies to that list, you'll be able to watch the ones that are already on it when you're twice as old as you are now.","That sounds like an idea. But I don't think I can stop adding movies to the list, there's too many interesting ones I keep discovering.","Don't you get tired of watching movies?","Yeah, sometimes, and then I find other things to do. Which I guess is why I am so behind on the list.","I'm gonna find that list of yours and erase it.","Oh don't do that. I know it sounds crazy, but the advantage is that when I finally do settle on just the right thing to watch after consulting the list of films I was curious about, I usually end up enjoying it!","That's why I recommend keeping it really short.","Yeah, but then you have to find a copy of it to watch. I just look at what's easily available.","See that wouldn'r work for me.","Why not?","because I need a lot of options to choose from when I'm picking out a movie. If I pick out the right one but at the wrong time I may end up enjoying it significantly less than I otherwise would have.","That's like… ridiculously finicky.","I know, it really is. And that's if I don't otherwise get distracted and give up on the movie because it's just not the right time to watch it.","But it doesn't sound like the long list working for you either.","Well it kind of does, but that's taking me too long  to pick movies out from. I probably had more than 2000 movies on my list of movies to watch, and sometimes I spend the length of a movie just reviewing the list.","x",""
"307FVKVSYR9V3E6K1WHZFH24XQH746","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3GLB5JMZFYPUINY8DCRNDI4QG4UDGB","A29AX5O8KL48F8","Submitted","Tue Jun 27 01:10:23 PDT 2017","Tue Jun 27 02:10:46 PDT 2017","Fri Jun 30 02:10:46 PDT 2017","","","","3623","100% (221/221)","100% (204/204)","100% (171/171)","0","What film do you wish you could have starred in?","Which movie would you want to be in?","I think Star wars. It seems like it would have been so cool being on that set.","That is a good one. Or something like space odyssey would have been fun.","Totally or any space movie really.","I think gravity was really good did you see it?","I loved george clooney in that one!","I liked him but felt sandra really stole the show!","Well her role was bigger overall. She was good too.","She is good usually.","True. I love even her in practical magic.","Good question, so many, but maybe funny face.","How good is she in miss congeniality? That maybe favorite bullock comedy flick.","Why do you pick that old one?","well filmed in paris and such beautiful outfits and you get to sing and dance with fred astaire.","Good reasons as any I suppose.","I heard the director was worried about a mob scene when fred is on the champ de elyses. They had him come in a taxi and look for his mark.","Interesting I wonder if they did anything special to guard audrey from fans.","I don't know, I just had seen that tidbit on turner classic movies.","Oh I see. I love hitchcock so often watch it on that channel.","x",""
"307FVKVSYR9V3E6K1WHZFH24XQH746","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3L6L49WXW1RJ2UQV35736HJVDIQ54B","ARHBT4K14I7U","Submitted","Tue Jun 27 04:56:18 PDT 2017","Tue Jun 27 05:00:56 PDT 2017","Fri Jun 30 05:00:56 PDT 2017","","","","278","100% (34/34)","100% (34/34)","100% (22/22)","0","Do you like the latest Harry Potter movie","thats right I remember now","This last film is tied in but is also a stand alone","is it about Harry as he ages?","no it is a prequal to all of the previous movies","Oh that sounds interesting","it is good","is it about wizards","yes but more about how it all started","I will rent that very soon","the special effects are great","which one?","sounds interesting","Fantastic Beasts and where to Find them","I have not seen that one yet","It is out on video if you want to rent it","I liked the 1st 2 Potter films but became disinterested with the rest","that could be because they changed directors after the first 2","I cant even remember the name of those","The Sourcers Stone, and The Chamber of Secrets","x",""
"307FVKVSYR9V3E6K1WHZFH24XQH746","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3NVC2EB65RTWMMHBET7H79PIUN1Y32","A4IH4CO046EV3","Submitted","Tue Jun 27 06:41:29 PDT 2017","Tue Jun 27 06:47:13 PDT 2017","Fri Jun 30 06:47:13 PDT 2017","","","","344","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you hear they are coming out with a sequel to Super Troopers?","Yeah, that one was a bomb, I don't know how they messed that up so bad.","Well hopefully the super troopers sequel will be better","Do you know what the premise is?","I heard it was supposed to take place in the 70s but then read that it actually framed a few months after the original.","Did they get all the same actors?","I think so","Even Farva?","Yes, Farva is definitely in it, he was in the crowd funding video they produced.","Did he want a liter cola","Of course he did.","No, when did that happen???","I don't want a large Farva, I want a GD litercola!","They raised funds for it last year.","When is it coming out?","It was supposed to be in production last year but there is no release date.","I can't wait for it!","I know, I hope it will be as good at the first!","That is the problem with sequels.","I know right, kind of like Anchorman 2.","x",""
"307FVKVSYR9V3E6K1WHZFH24XQH746","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3QECW5O0KIV3JF5LI68BEPVNTH2T5Q","AZVHR847NQRU","Submitted","Mon Jun 26 22:49:02 PDT 2017","Mon Jun 26 22:55:32 PDT 2017","Thu Jun 29 22:55:32 PDT 2017","","","","390","100% (47/47)","100% (47/47)","100% (47/47)","0","You've seriously never seen The Music Man?","How so?","I'm not sure, it's like... a lot of actors in musicals seem sappy and corny but Robert Preston, who plays the lead role, almost seems to be playing his role ironically or in a very self-aware way if that makes sense.","Doesn't sound too bad. Is he handsome?","Relatively. You'll be happy to know there are librarians and love interests.","You know I'm all about the librarians. Does the librarian get their own song?","Indeed she does. My favourite song from the movie is ""trouble"" though.","Is it about pool?","It's about pool and so much more. It really explains the whole premise of the movie in that song.","That it's about pool?","That's just one part of it. It explains how Robert Preston uses pool for his scheme. You really just have to watch it.","No. Ew, I don't do musicals.","I'll watch it and if I don't like it, no bothering me about musicals ever again.","But it's a classic!","I especially don't do classic musicals.","You need to see it if only so you can understand when I say pool is trouble.","We'll see. Musicals are usually boring.","But this musical has cons, deceit, moral decay and corrupt youth!","I'm slightly interested.","It's actually one of those musicals that seems like it could be more modern than it is.","x",""
"307FVKVSYR9V3E6K1WHZFH24XQH746","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3QRYMNZ7FZB794BRM64X86V9K1CTNO","AJR127W5XWDQM","Submitted","Mon Jun 26 14:35:42 PDT 2017","Mon Jun 26 14:38:25 PDT 2017","Thu Jun 29 14:38:25 PDT 2017","","","","163","100% (19/19)","100% (15/15)","0% (0/0)","0","What's your favorite movie series?","Have you seen the hobbit?","Of course! I've seen all three.","I don't think it was as good as the original Lord of the Rings movies.","100% with you on that. Nothing beats the old lore.","Getting new content was pretty cool though.","Agreed.","Who's your favorite?","Definitely Gandalf, no question.","Fly you fools!","You shall not pass!","What do you mean?","I love Gandalf !","Like movies with multiple parts? Harry potter, Lord of the Rings, etc.","Oh yeah. I love Lord of the rings.","Nice, that's actually my favorite too. I've watched it 8 times.","Jeez! 8 times? I've only seen it once.","Maybe it isn't your favorite then.","It is! I love the atmosphere, the characters, the fantasy.","Me too. I'm in love with it.","x",""
"307FVKVSYR9V3E6K1WHZFH24XQH746","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3SKRO2GZ72L5SEEFNAS7A8VAYOL1KP","AAAPNU75S17CA","Submitted","Mon Jun 26 15:05:24 PDT 2017","Mon Jun 26 15:10:31 PDT 2017","Thu Jun 29 15:10:31 PDT 2017","","","","307","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you happen to catch ""Fantastic Beasts and Where to Find Them?""","Have they named any new cast members?","Yeah, obviously Eddie Redmayne and Johnny Depp are in it, but they've also cast Jude Law as Dumbledore.","Oh wow, I can't even imagine. That's a big change from what we're used to.","Well, he's a lot younger in this.","So are they going to tell how he got the Elder Wand?","Maybe. I'm pretty sure that'll be part of it since Johnny Depp is coming back as Grindelwald, and that's who he got it from.","Are they going to bring in any of the original cast?","I doubt it. None of them were really alive back then.","That's too bad. I think it would be good to have that connection.","I disagree. I like that it's the same world but all new people, or somewhat new.","I did, but I'm not sure if I liked it. It was just so different from the other ""Harry Potter"" films.","To each his own then.","Well, you have to expect that. It's a different time, setting, characters, story, everything.","Yeah but it didn't feel the same for me, like they were part of the same world.","Really? I thought it did. I thought the acting was so great and the story was very charming.","I hear they're going to make more.","Yeah, supposedly five more are on the way.","Five?! I hope they don't get all weird like ""Transformers"" or ""Pirates of the Caribbean.""","I don't think they will. There is good source material.","x",""
"307FVKVSYR9V3E6K1WHZFH24XQH746","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3UWN2HHPUZZ6U4YCX6Z7Y1ZNIJTNSQ","A2QGTGDZM7Q7RL","Submitted","Tue Jun 27 05:13:21 PDT 2017","Tue Jun 27 05:15:57 PDT 2017","Fri Jun 30 05:15:57 PDT 2017","","","","156","0% (0/0)","0% (0/0)","0% (0/0)","0","Which do you like better: the newer Star Trek movies or the older ones?","I wasn't really happy about changing Kirk and blowing up Vulcan in the first movie. Other than that, I thought it was a clever plot.","I know what you mean. I have mixed feelings about ""Into Darkness.""","It was clever, but it seemed so redundant; J. J. Abrams needs to make new movies, not ones that are just rehashing old plots.","Dude, don't even get me started on ""The Force Awakens.""","I know! It was basically just parts of Star Wars and Return of the Jedi spliced together!","So there's a kid who grows up in the desert, and they escae and meet a smuggler, and get involved with a rebellion, and start using the force and blow up a big death star thing-a-ma-jig.","Now, which one are we talking about: Star Wars or The Force Awakens?","Both! That's what I mean; they're exactly the same movie but with different characters.","And with some of the same characters.","That's right, it was totally lame. So what are we going to do now?","I really like the older ones because they have good plots and they capture the chemistry of the original cast better.","Let's go watch some Firefly!","Well, what about Star Trek 1 or movie 5?","Hey, no fair, we don't talk about the odd numbered Star Trek movies!","I will say that I really do like Wrath of Kahn, Search for Spock, and Voyage Home. Those are very personable and they make a good little trilogy.","Yes, that is an awesome line-up. I like that each of these movies is somewhat independant, but also based closely on the previous ones.","What do you think about the newer ones, then?","They're OK. Of course there are better graphics and a lot of action.","True that. The action and tech is their redeeming quality.","x",""
"307FVKVSYR9V3E6K1WHZFH24XQH746","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3VHP9MDGROEEZVWZ2WQUBRMWUPJCFC","A13NOSGEQMNGP8","Submitted","Tue Jun 27 02:15:36 PDT 2017","Tue Jun 27 02:21:59 PDT 2017","Fri Jun 30 02:21:59 PDT 2017","","","","383","100% (6/6)","100% (5/5)","100% (5/5)","0","Yesterday I went to the movies in the theater for the first time in ages.","I love sitting in those seats.","It really makes going to the movies a treat.","I'm going to reserve my seats now.","The cast was really amazing.","Have you seen anything else lately?","Not in the theaters but I've rented a few movies from Red Box, nothing that I really enjoyed.","When I'm bored I really like to watch Bridesmaids, that movie is hilarious.","I agree I actually bought that movie because I watch it so much.","It really cracks me up.","Me too, and I feel like it was really the start of Melissa McCarthy's awesome career","That is so fun, what movie did you see?","She is so great, I love everything she is in.","I saw the new Wonder Woman.","I have heard great things about that movie did you like it?","I thought it was amazing you should definitely go see it.","I really want to where did you see it?","I saw it at the Fenway theater.","That is really close to me I'll go see it this weekend.","Make sure to reserve one of those reclining seats, they are so comfortable!","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EOF2R4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","31EUONYN2WX44HFSSG4PODJZ7XDVO3","AVU1N78F92K93","Submitted","Mon Jun 26 18:07:52 PDT 2017","Mon Jun 26 18:17:31 PDT 2017","Thu Jun 29 18:17:31 PDT 2017","","","","579","100% (10/10)","100% (10/10)","100% (10/10)","0","What's your favorite movie that has to do with Irish mobsters?","Oh my gosh! That is so scary, and I can see how that can easily happen","I know, it's definitely an awesome drama, and a good thriller as well.","I'll have to check it out next time I'm streaming! What other movies of his do you like?","I really liked ""Argo"", but it was really intense.","I haven't seen that one yet. Who else stars in it?","Alan Arkin is in it, and so is John Goodman.","Wow, I love movies that John Goodman is in. I have a feeling I would really like it.","So do I. It's about a CIA agent going on this huge adventure to rescue people.","I love films like that! I'm going to check that out as soon as possible.","It aired originally in 2012, but I am sure you can find it on a streaming service.","I think I'd have to say, ""The Town"".","For sure! I can't wait to watch!","Wow, that was an awesome movie! Ben Affleck was great in it.","Yeah, he was! You know what other movie I really like him in?","Which one is that? There are so many that I can't even guess.","I know! But I was going to say, ""Good Will Hunting"".","That's a great one, too. Have you seen his sort of new movie, ""Gone Girl""?","I haven't seen it yet, what is it about?","A man's wife disappears and he ends up being the prime suspect.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EOF2R4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","378XPAWRUD7AG71RJQ0O8T90AEDAIM","A214JTAHTAWUKA","Submitted","Mon Jun 26 17:38:36 PDT 2017","Mon Jun 26 17:42:12 PDT 2017","Thu Jun 29 17:42:12 PDT 2017","","","","216","100% (252/252)","100% (212/212)","100% (156/156)","0","Did you see they are making a Avatar sequel.","What was it about?","Hard to explain, but humans wiping out another planet and its inhabitants.","That is the whole movie?","No, there is action and love too.","I do not think I want to see it.","You should give it a try, it has a lot of plot and a good story.","I am not a fan of Science Fiction.","It was Science Fiction, but it felt like more.","I think the only one I ever like was the Star Wars movies.","Well, you might want to give it a try then, a bit like that.","The air bender or what one?","I think I will stick to Lucas Films only for Space Operas.","No, the one in space.","Oh, with the blue people?","Yes, Avatar Two.","Never seen the first one, was it any good?","It was one of the highest grossing films of all times.","So was Titanic, but I did not like it either.","Well, it had romance, but it was far from Titanic.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EOF2R4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","39ZSFO5CA9QQQRZV7D2FKV0UUWVJUK","A1YBZWXXW358IF","Submitted","Mon Jun 26 18:23:14 PDT 2017","Mon Jun 26 18:32:28 PDT 2017","Thu Jun 29 18:32:28 PDT 2017","","","","554","100% (119/119)","100% (119/119)","100% (119/119)","0","What's your favorite superman movie?","Gene Hackman as Lex Luther and Margot kidder were both great too.","Perry white was played by Jackie cooper.","The way superman saved Lois Lane was true superman stuff.","I know what you mean","Just a perfectly cast movie.","I have to agree.","I remember it being a long movie.","Yes,I think it was at least 3 hours.","Taking a chance being the first superman movie out.","Yes,to,keep an audience that long it better be good.","I like the very first one.","And it was.","I like the original one too.","It's just a classic.","Christopher Reeve was perfect for superman.","And Clark Kent.","I agree with that.","Marlon Brando as his father was a great choice.","Another perfect choice.","x",""
"3XU9MCX6VO6VIJBC6WWHRJW6EOF2R4","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Mon Jun 26 12:58:23 PDT 2017","9","BatchId:2849340;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:58:23 PDT 2017","","","3N8OEVH1FSK9EX6VR4IBTLPRB4VOO9","A3ODPTJ09S6NCL","Submitted","Tue Jun 27 05:26:05 PDT 2017","Tue Jun 27 06:05:08 PDT 2017","Fri Jun 30 06:05:08 PDT 2017","","","","2343","0% (0/0)","0% (0/0)","0% (0/0)","0","remember the Breakfast Club?","Me too.","I wanted to be her.","The collection of characters was great.","They were so diverse.","Yes but they did represent the types of kids inthe school.","They still represent the types of kids in the school.","And the pointless use of school detentions.","The music was also awesome.","I do not remember alot of the music.","How about when they are running in the halls?","The movie?","The halls, yes!","Yes the movie from our youth.","Sure I remember.","Detentiom 101.","It was so much more then that.","Yes I know.","Who was you favorite character?","Molly Ringwalds.","x",""
