"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3I4E7AFQ2KT84UMCH674QFJ53TMTJ0","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3LRKMWOKB6B76UVX6FVV26TSRFV2ZX","A3NGG3QTB0WINC","Approved","Fri May 19 08:07:18 PDT 2017","Fri May 19 08:16:45 PDT 2017","Mon May 22 08:16:45 PDT 2017","Fri May 19 10:18:24 PDT 2017","","","567","100% (1/1)","100% (1/1)","100% (1/1)","0","So, what do you think about the Cubs this year?","How are they doing in that category?","Well, their overall team ERA is under 4.00, but a few of their key starters are struggling?","Yeah, that hurts if they can't get good starts out of these guys.","For example, Lackey is over 4.2 and Arrieta is over 5.00!","Ouch, how is Lester doing this year?","Much better, his ERA is under 4.","Good, but they need a team effort to be competitive this year.","I know, especially since the Brewers are on fire.","I did not expect that team to be doing so good.","The Cubs are going to have to step it up as summer approaches.","I am not a Chicago fan, so I haven't been following them too closely.","Maybe they can make some trades that would help them.","They haven't been doing that good.","That is surprising, considering they are coming off a World Series win.","I know, I thought they would be doing better.","What is their record?","They are at 21 and 19 right now.","Wow, that is not bad...but not great.","I think the problem is really in their pitching.","",""
"3I4E7AFQ2KT84UMCH674QFJ53TMTJ0","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3PDJHANYK6A9XAE4NV1RSC6ZBW9H60","A2XJAGYVNVPCP0","Approved","Sat May 20 08:02:34 PDT 2017","Sat May 20 08:18:39 PDT 2017","Tue May 23 08:18:39 PDT 2017","Sat May 20 17:33:47 PDT 2017","","","965","100% (42/42)","100% (42/42)","100% (26/26)","0","Did you catch the Los Angeles game last night?","Tell me about it. He towers over everyone on the field.","I think he lost a lot of his nerve when he saw Stanton wasn't dropping his bat though.","I would too. Stanton is  6'6"".","You should have seen Stanton stalking towards the mound with a bat. I would have been  terrifed.","Nah, I don't think so.","You don't think so? Dude, Stanton is huge!","I know. That's why I know you wouldn't be stupid enough to pick a fight with someone who nearly has a foot of height on you.","Definitely. My mother didn't raise and idiot.","Reminds me of when a young Porcello accidentally hit Youkilis and for no reason whatsoever Youk charged the mound and an incredibly confused, and skinny Porcello used all that weight moving in his direction to just throw Youk to the ground.","That's  one of my favorite charging the mound moments in baseball.","I went to bed early. Did I miss anything good?","I'd be scared out of my mind if Stanton started walking towards me like that. I wouldn't know what to do except to either run or try to apologize.","Did you ever.","What happened?","They cleared the benches in Los Angeles.","What? Why?","Ross Stripling hit Stanton with a throw.","What? He's got some nerve to be doing that.","I 100% would have thrown at anyone other than Stanton, dude is  massive.","",""
"3I4E7AFQ2KT84UMCH674QFJ53TMTJ0","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3RUIQRXJBCIT2R011KMR9NH3I7CLLM","A1DUH3RLI00YQM","Approved","Fri May 19 13:02:37 PDT 2017","Fri May 19 13:09:59 PDT 2017","Mon May 22 13:09:59 PDT 2017","Sat May 20 17:33:47 PDT 2017","","","442","100% (3/3)","100% (3/3)","100% (3/3)","0","Wow, there are a few surprises going on in baseball this year.","I noticed they have the best record in baseball.","I know they have a pretty good pitching staff.","There hitting is also very good.","Those in the know say they will last.","Would not surprise me.","I noticed the Dodgers are doing as well as everyone had predicted.","Yeah, I think they are only a couple of games above 500.","Who do you think is the best team in the American league?","For me it is a toss up between the Astros and the Yankees.","I am not crazy about the rule changed that just allows you to walk a batter intentionally just by letting the umpire know.","Yes, I am surprised how poorly the Cubs are doing.","I don't like it either. Takes away from some of the excitement of throwing 4 balls without throwing a passed ball.","How about those Milwaukee Brewers.","Yes, as of today, they are actually leading their division.","I am not sure they will continue doing so well.","They seem to have the hitting but, pictching is not fantastic.","I think they have won 5 games in a row now.","Yes, I noticed they were actually a couple of games ahead of the Cubs.","Houston is another team that is surprising.","",""
"3I4E7AFQ2KT84UMCH674QFJ53TMTJ0","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3ZSANO2JCG1U6CLVZIGUQWQED4XSFZ","A1X5IZPCRLL0Z7","Approved","Fri May 19 07:20:29 PDT 2017","Fri May 19 07:28:07 PDT 2017","Mon May 22 07:28:07 PDT 2017","Fri May 19 10:18:24 PDT 2017","","","458","100% (1/1)","100% (1/1)","100% (1/1)","0","What is America's favorite pass time?","True, not every year is going to be a championship.","Speaking of which, seems the curse is broken on the Cubs!","Yeah go Chicago! That was so close!","That was intense, really. Indians were so close to taking it home.","Cubs really deserved it though. Over a century and there it was.","I've a friend that is an Indian's fan, and she was not pleased in the least.","Oh, that's too bad. I was really rooting for the cubs myself.","I think people would still go to the games forever, it's just tradition.","It would be worth it forever! Having a home team that is close to your heart.","I think I'm ready for the next game now!","Baseball of course!","Go Royals!","It's always good to go out and see a game, what's your favorite team?","Probably the KC royals.","Oh yeah? They were champions in what, 2015?","Yeah. They did really well that year. The year of the MOOSE!","Haha, yeah. All the chanting.","They haven't done as great, but they are still a solid team.","And really, staying loyal is what keeps teams like that solid.","",""
"3ABAOCJ4R8YLDM053ZQ1120ZNGIQMN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","32Z9ZLUT1MEZMGK8NRNL9CSQWW1HON","A17I88FWG7XU6A","Approved","Sat May 20 06:50:35 PDT 2017","Sat May 20 06:57:31 PDT 2017","Tue May 23 06:57:31 PDT 2017","Sat May 20 17:33:40 PDT 2017","","","416","100% (27/27)","100% (27/27)","100% (27/27)","0","Those Orioles pulled off another one","For sure and they best thing is that they are only 1/2 game behind the Yankees.","Did the Yankees play last night?","No, I believe they had the day off","Okay. Well that Castillo has been on fire since coming off of the DL.","Yeah I read on ESPN that he has been hitting .600 since coming off of the DL","Those are crazy numbers!","Hopefully he can keep that type of production up throughout the year","Yeah. They really needed this type of performance last night. The team has been struggling.","Yeah they were coming off of a 1-6 road trip.","They are fortunate to be only behind the Yankees by that 1/2 game.","Yeah I saw that, in extra innings on top of that","Yeah they are. Now they need to pad some wins.","Yeah it was a great ball game last night!","That Castillo home run was a thing of beauty","The great thing about that was he had just come off of the disable list","Talk about being ready to play!","Not only did he hit the game winning home run, he had hit another one earlier","That's a game you tell your kids about one day! Great performance!","Yeah they needed all of his offense last night","",""
"3ABAOCJ4R8YLDM053ZQ1120ZNGIQMN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","33F859I5677F3MVZJMIZ3SSRPY9BH6","A2JWAD9JQNA5ON","Approved","Sat May 20 18:49:28 PDT 2017","Sat May 20 18:55:40 PDT 2017","Tue May 23 18:55:40 PDT 2017","Sun May 21 03:02:24 PDT 2017","","","372","100% (2/2)","100% (2/2)","100% (1/1)","0","I can't believe the Marlins are still so bad this year.","Ouch. And what happened to Yelich? He was so good in the World Baseball Classic.","I don't know. His batting average is just as low as Stanton's. It's a shame.","That team has been together for a while too. You would think it would click eventually.","The players aren't bad but the combination doesn't work. No one is hitting.","Who else is struggling?","Bour, Gordan, even Ichiro.","They may have to hire a new batting coach. What happened to Barry Bonds?","He's gone. The only one who learned anything from him was Ozuna.","He's doing real good, right? Probably the only all-star for them this year.","Yup. Oh well, hope they win tonight.","I can.","Game starts in 15 minutes. We'll find out soon.","Why's that?","The death of Fernandez really messed up that franchise. Their pitching is terrible.","Yeah, but the hitters aren't hitting either.","I guess. Stanton is batting what, .250?","I hate to say it, but he's extremely overrated. That contract...","Finally the Marlins spend monoey and the player doesn't live up to it.","He's making 1 million per strike out. Haha!","",""
"3ABAOCJ4R8YLDM053ZQ1120ZNGIQMN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","34BBWHLWHB57NK4UKVWGQI6RZBHIWV","A3UJVTH2ZKYBGU","Approved","Sat May 20 08:27:31 PDT 2017","Sat May 20 08:34:31 PDT 2017","Tue May 23 08:34:31 PDT 2017","Sat May 20 17:33:40 PDT 2017","","","420","100% (43/43)","100% (43/43)","100% (43/43)","0","What a game last night.","Wow.","That was cool you got a foul ball.","It was pretty cool.","What did you do with the ball?","I gave it to my boyfriend.","Does he know you went with me?","No, if he found out he would be upset.","Let's take him tonight.","Let's buy tickets.","I'll buy them.","It sure was.","Get 4 tickets.","Aren't you glad you we?","Yes, thanks for the tickets.","No problem.","So now we are in first place?","We are tied with the giants.","How long have they been our rivals?","Ever since both were in New York.","",""
"3ABAOCJ4R8YLDM053ZQ1120ZNGIQMN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","373ERPL3YP2SO23JFDLEHQ0JIDWRTW","A29AX5O8KL48F8","Approved","Sat May 20 12:26:32 PDT 2017","Sat May 20 12:31:42 PDT 2017","Tue May 23 12:31:42 PDT 2017","Sat May 20 17:33:40 PDT 2017","","","310","100% (15/15)","100% (15/15)","100% (14/14)","0","Who's the best pitcher in the league right now?","A think a pitcher normally is, and I'd take Kershaw over any other hitter in the league, but not Trout.","Trout has to be the most valuable player in baseball","I agree. Mostly because of his age and the fact that he's not even peaked yet.","He could go on another 12 years doing what he's doing.","So you'd take Kershaw over Bryce Harper?","Definitely. Harper is inconsistent and susceptible to injuries.","After Harper's terrible season in 2016, I don't know if I could trust him on a 7-10 year contract.","Yeah, it's like he turns it on when he wants to.","With Trout, you know what production you're getting every year.","So the top two players in the game are Trout and Kershaw.","Kershaw. He's the greatest pitcher of our generation.","They're the most valuable right now.","What about Scherzer?","He's in the top 5, but Kershaw is in a league of his own.","I agree. He's worth 10 wins per season by himself.","The only fault against him is injuries.","I know, but long term I think his arm and delivery are made to hold up late into his career.","Yeah, he's not really a power pitcher who relies on velocity.","Do you think he's more valuable than Trout?","",""
"3ABAOCJ4R8YLDM053ZQ1120ZNGIQMN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3A1COHJ8NKPW1OXSGAYPCQ2QHSO8H4","A2PL4MBM7Q3EFK","Approved","Sat May 20 20:08:20 PDT 2017","Sat May 20 20:15:03 PDT 2017","Tue May 23 20:15:03 PDT 2017","Sun May 21 03:02:53 PDT 2017","","","403","100% (2/2)","100% (2/2)","100% (1/1)","0","Did you see tonight's Met game?","We still need a bullpen.","The offense has been good. If the starters can pitch seven innings and not give up five runs, we'll win games.","I still don't trust the offense.","Bruce is a good player, and they don't really need Granderson.","But why do they keep pretending Wright will contribute?","I don't think they do.","Then why is he still on the team.","I think he's earned the right to decide when he's done.","Not if it hurts the team?","It's not. They have Reyes.","I can't believe they almost blew it.","Reyes isn't reliable.","But they didn't. If they win tomorrow they'll be back in it.","They're still four games under 500.","Maybe, but the rest of the NL isn't doing much better.","It's only a matter of time before the Cubs start winning.","We're getting Lugo and Matz back soon.","But we don't have a bullpen.","If the starters pitch to expectations, we won't need one.","",""
"3ABAOCJ4R8YLDM053ZQ1120ZNGIQMN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3BEFOD78W7NHA1B1V4OPNJUHWRW4M5","ATADQXPHL10Y8","Approved","Sat May 20 02:53:26 PDT 2017","Sat May 20 02:57:39 PDT 2017","Tue May 23 02:57:39 PDT 2017","Sat May 20 17:33:40 PDT 2017","","","253","100% (122/122)","100% (122/122)","100% (62/62)","0","Why did Harper not get a longer deal?","Unless washington does something","If you are him, are you signing with them?","No I would not. They dont show faith in him.","Could he demand a trade","No because that doesnt solve his contract issue.","So the ill will the Nats are showing him will cost them?","Yes in 2 ways","Which are?","They are going to have to overpay for him and they may have to trade him","Man he holds all the cards in this one","It is shocking cant see him being a Nat for too long.","I just think he deserves a much bigger deal than the one year extensions he keeps getting.","I mean Trout got his deal right away.","Thats why I think hes done quicker than we think.","Can you see him signing elsewhere?","New York is probably going to run to him","I thought the Yankees were done with that stuff.","They are but for generational talents theyll line up","So the Yankees are his landing spot.","",""
"3ABAOCJ4R8YLDM053ZQ1120ZNGIQMN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3DH6GAKTYZJX7FO4Z02QBAUX6WEZY3","A1IIF95II8FISQ","Approved","Sat May 20 04:28:21 PDT 2017","Sat May 20 05:45:20 PDT 2017","Tue May 23 05:45:20 PDT 2017","Sat May 20 17:33:41 PDT 2017","","","4619","100% (2/2)","100% (2/2)","100% (1/1)","0","Did you see the game between the Red Sox and the Indians?","Why did he not pitch the whole night?","His shoulder was in pain and that led him to give a hit to Young.","Did the Red Sox get any runs in the game?","Yes, Young scored after Ramirez hit a triple into center field.","Was it out of the reach of Lindor?","Yes, it was almost a home run.","What happened during the ninth inning?","Kipnis hit a fastball off of Barnes and it went into right field. This allowed Encarnacion to score.","What was the last score?","It was 5-1. The Indians won the game.","I saw Ortiz strike out in the 6th innning.","That was a good ending to the game. The Indians have a great roster this year!","Did you see the rest of the game?","No, I turned off the television. What happened during the seventh inning?","Lindor had a base hit and that allowed Kipnis to score.","What was the score?","The Indians led the Sox 4-0?","What happened during the eighth inning?","Kluber almost pitched a no-hitter the whole night.","",""
"3ABAOCJ4R8YLDM053ZQ1120ZNGIQMN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3MRNMEIQW60A4FC9O3O3QA9Y9ZNLDL","A3N8B6OSHHUUCI","Approved","Sat May 20 13:56:11 PDT 2017","Sat May 20 15:30:02 PDT 2017","Tue May 23 15:30:02 PDT 2017","Sat May 20 17:33:41 PDT 2017","","","5631","100% (1/1)","100% (1/1)","100% (1/1)","0","Man did you hear about the new drama in baseball?","Why does the government waste time on this stuff?","Because Americans are fat slobs who need to be governed with an iron fist.","They are such statists.","Republicans or Democrats, they all need to be led. Even for baseball.","How do we fix the situation?","We need to stop giving corporate sports teams our money.","But then who will entertain us while we sit on the couch and cram 3000 calories into our gullets?","Maybe Americans should learn something.","Americans are in general low IQ beasts.","Now you understand why they love football.","No what is the new drama?","Americans are just burgers.","Most of the big stars are using steroids.","Why would they use steroids?","Because they are drug addicts!","No way, baseball is about good ole fashion fun!","Well, as it turns out, they have to use performance enhancing drugs.","That is so sad.","Congress is even investigating it.","",""
"3ABAOCJ4R8YLDM053ZQ1120ZNGIQMN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3YZ8UPK3VUG3IDTPXLLTXRNZ1OQCUO","A22JBMOHQKHTSS","Approved","Fri May 19 07:04:07 PDT 2017","Fri May 19 08:48:50 PDT 2017","Mon May 22 08:48:50 PDT 2017","Fri May 19 10:18:23 PDT 2017","","","6283","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see the cubs game last night?","I had work to do sadly.","Oh well that would explain it.","I'm sorry again.","I just enjoy our baseball talks.","I do too.","Well who do you think will win.","Obviously the Cubs.","Yeah I guess that was obvious.","They're my favorite team afterall.","WIll you watch it tonight?","No.","Oh yes.","Did you record it?","yes.","Do you want to know the outcome.","I would prefer not to.","i was hoping to talk about it today but okay.","Sorry man.","Were you busy or just didn't watch it.","",""
"3YO4AH2FPDEOA8TYEU3335TMKDI0QN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","31Q0U3WYDQ9HXZ7V4G3Y63QOPIP71I","A1B5KIQ8JLR2F7","Approved","Fri May 19 23:07:53 PDT 2017","Fri May 19 23:09:58 PDT 2017","Mon May 22 23:09:58 PDT 2017","Sat May 20 17:37:55 PDT 2017","","","125","100% (3/3)","100% (3/3)","100% (3/3)","0","Hey Bill?","Wow  I'm hoping that some day happens to me.","It was kind of strange thinking back on it though...  after I got that fly ball I felt like part of the reason I came to the ballpark was complete.","Oh?","Yeah it was like my dad built it up so much that I felt like there would never be topping that day no matter how many times we went, so we quit going.","Here dad have some of my popcorn *both smile*","Announcer *Next up to batter up is Holiday*","Wow look dad he's up!","Wow look son its coming right for us!","Billy catches the ball*  Wow dad I.... *looks over at his dad then drops it on the ground as another little girl near him gobbles it up*","*Dad smiles*  Aww son...oh well there will always be a next time!","Yes Dad?","Yeah dad, guess we'll have to just keep coming back til I finally get one.","Hold your popcorn...  You know my dad used to take me to the game all the time when I was your age?","Wow were you a Dodgers fan too?","I was a fan of the ballpark how it smelled, fresh dodger dog..the smell of peanuts..just so exciting.","I'm having a great time dad.","And just when I was your age was when the miracle happened...I caught my very first fly ball.","Wow all by yourself?","Yeah...with that same glove I gave you. (looks down at the glove he gave to billy last year for t-ball).","",""
"3YO4AH2FPDEOA8TYEU3335TMKDI0QN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","32RIADZISTYK8WO6F1KBZSTNOFWS4L","A3UJVTH2ZKYBGU","Approved","Fri May 19 13:49:44 PDT 2017","Fri May 19 14:24:25 PDT 2017","Mon May 22 14:24:25 PDT 2017","Sat May 20 17:37:55 PDT 2017","","","2081","100% (43/43)","100% (43/43)","100% (43/43)","0","Who has the best grass in baseball?","Just a few my self.","Which was your favorite?","I have none. I just love baseball.","Ok, if you could see a game which place would it be.","Old Detroit stadium.","That would be cool.","How about you?","Cubs Stadium.","You don't even know the mane.","What is it?","The Dodgers, why?","Wrigley field","I was reading this sports magazine and it had Yankees as the best.","We all no that not true.","Have you been to other stadiums.","I've been to a few.","Which ones.","Dodger Stadium, angles Stadium, giants stadium","You?","",""
"3YO4AH2FPDEOA8TYEU3335TMKDI0QN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","36V4Q8R5ZLUOZ6YZT1V2QMVMSIZMQO","A2XJAGYVNVPCP0","Approved","Fri May 19 14:40:16 PDT 2017","Fri May 19 14:51:32 PDT 2017","Mon May 22 14:51:32 PDT 2017","Sat May 20 17:37:55 PDT 2017","","","676","100% (42/42)","100% (42/42)","100% (26/26)","0","Did you see the game between the Milwaukee Brewers and the  San Diego Padres on Thursday, Mike?","They say the computers are giving  them about 2 percent odds of winning the division, about 10 percent of making the playoffs.","Dang. The computers don't like their odds too much but what do computers know?","Only what you tell them.","Dang straight.","But you know what, though? It's still  fun to be in first place!","I couldn't agree with you more.","I think this season's playoff will be very interesting.","I might try to see a game or two in person.","Really? If you do, let me know.","You want to go to the ball park too?","Nope. I had dinner plans and went out with the wife. How was it?","Of course! I have to support my team.","With that a 4-2 win over the San Diego Padres, the Brewers are in first place.","That win was their ninth in 11 games.","Yeah. They are doing good.","Losing two of the last eleven games isn't too bad at all.","Of course every loss hurts when you are trying to get into the playoffs.","Yeah, they do have long odds.","Especially in a tough NL Central where you know the Chicago Cubs haven't yet played their best baseball.","",""
"3YO4AH2FPDEOA8TYEU3335TMKDI0QN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3BXQMRHWK0SGRZ5GAAF70NSBV3IUME","A3OBXEDKUN4GGM","Approved","Fri May 19 11:08:15 PDT 2017","Fri May 19 11:22:02 PDT 2017","Mon May 22 11:22:02 PDT 2017","Fri May 19 12:35:07 PDT 2017","","","827","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you catch the game against the Minnesota Twins and Colorado Rockies?","Hey, at least we aren't as bad as the 3rd place New York Mets.","Haha! They've been true disasters this year with that pitching scandal and all.","We have great pitchers this year and Berrios has been a shining star for us.","Who do we play next?","The Twins are playing the Royals next...at home.","Oh no! Our home record has been awful this year. We need to just keep playing on the road.","Last I checked Paul Molitor was joking around they will just wear their gray uniforms at home to get in that mindset.","Ha! They should also display the Royals colors all over the stadium.","Ha! Good One. I'm looking forward to the game, it should be a good one.","Luckily it should be a blow out with Kansas losing all 5 games against us this year. We should go to the game.","I did! How many strike outs did Berrios have again?","Great idea. I'll look at tickets.","I think he had 11 strike outs.","That's incredible. He's been a real shining star for our team lately.","Sure has. Especially after that earlier afternoon games with the twins losing 5-1.","That game was brutal to watch.","Sure was. Thank goodness we pulled through with the night game. Snapped a losing streak for us.","Interleague has been a humiliating part of the season for us. No doubt!","Could you imagine, 3 losses in a row? That would put us in 2nd place. We need to stay strong this season.","",""
"3YO4AH2FPDEOA8TYEU3335TMKDI0QN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3FTF2T8WLSCECJBRG1Q3DP7OGKO9WV","A34QZDSTKZ3JO9","Approved","Fri May 19 11:39:18 PDT 2017","Fri May 19 11:54:41 PDT 2017","Mon May 22 11:54:41 PDT 2017","Sat May 20 17:37:55 PDT 2017","","","923","100% (8/8)","100% (8/8)","100% (5/5)","0","Are you coming over tonight to go to the game?","Who has the upper hand on pitching?","Our pitching staff is actually better by far, which is another reason you should come with me.","So they actually stand a chance to win?","Yeah, man!  Batting is up and their pitching is definately no match for ours.","What is the ERA of their starting pitcher?","Like seven point something.  He is horrible.","Wow, our guys will run all over him!","Yeah, and we have 3 guys who actually have a couple game hitting streak despite the losses.","Yeah, I guess it's not their fault we keep losing.","So you gonna come out?","I don't know if I want to go.","Yeah, sounds  like it will be a great game!","Really?  It's the last one on the season!","Yeah, but they really haven't been doing well anyway.","I know what you mean, but it's the last game!","I'll think about it, but we're on the bad side of a losing streak and I really could care less.","Tonight might be different, we actually didn't bat bad last game.","I don't think one game of decent batting will make up for for eight games of horrible losses.","Not really, but we might see some good batting tonight and that might lead to a good game.","",""
"3YO4AH2FPDEOA8TYEU3335TMKDI0QN","3J2GQK7M7PP834SLAUV5DHSJMJ5POB","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.70","Fri May 19 07:03:22 PDT 2017","9","BatchId:2808773;OriginalHitTemplateId:920937340;","7200","259200","Fri May 26 07:03:22 PDT 2017","","","3HUTX6F6VVHV7QHQ46KEM8MO7CX2O2","A9I6LVY4CKEN0","Approved","Fri May 19 13:41:06 PDT 2017","Fri May 19 13:49:27 PDT 2017","Mon May 22 13:49:27 PDT 2017","Sat May 20 17:37:55 PDT 2017","","","501","100% (1/1)","100% (1/1)","100% (1/1)","0","who is your favorite mlb team?","it would be nice if they could sweep","who is your favorite player","Yadi Molina is my favorite player for sure, he is the heart and sole of the team","Did you see him pick off that runner at third base the other night","Yes, indeed that was a great play","they have a lot of other talent as well","yes they sure do","I believe wacha is coming back to pitch in the next game","oh really, I have not heard that,  that is great news.","I sure hope he is well rested and ready to pitch","the st. louis cardinals","yes, they sure can use some good starting pitching","me too!","what do you think of them so far this year?","well they have a winning record, but it is still very early in the year","yes, they are 21-17","Hopefully they a good series coming up","Yes, I think they will.  They are playing the Giants","The Giants are only 17-25 this year","",""
