"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3T5ZXGO9DEILCTZOIOGV94W82D8QZY","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:55 PDT 2017","","","36ZN444YTSSZIBVST9569OT4VC6IOA","A1HWI4N1RJGKYY","Approved","Thu May 11 08:53:48 PDT 2017","Thu May 11 09:13:33 PDT 2017","Sun May 14 09:13:33 PDT 2017","Thu May 11 09:37:28 PDT 2017","","","1185","100% (44/44)","100% (44/44)","100% (44/44)","0","Hi.","Nice.","I always thought the Clippers would be better.","Yeah they had the talent just didn't go anywhere.","Do you think they all stay again for another year?","I can't see Blake and Chris Paul staying together no.","I can't see that either.","They are going to go for more money elsewhere.","That's what I think too.","Hope they can rebuild.","Nice chatting.","Hello.","You too.","What's going on?","Not much you?","Same.  You into basketball?","Yeah I like it okay.","Do you have a team you like?","I tend to like the Clippers.","Cool, I like the Celtics.","",""
"3T5ZXGO9DEILCTZOIOGV94W82D8QZY","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:55 PDT 2017","","","3IGI0VL648ERWC6JQPIYEWPMIQ6NOY","A106SSGF1Z74VK","Approved","Sat May 13 01:20:41 PDT 2017","Sat May 13 01:30:35 PDT 2017","Tue May 16 01:30:35 PDT 2017","Sat May 13 02:28:28 PDT 2017","","","594","100% (8/8)","100% (8/8)","100% (8/8)","0","Do you like watching basketball games on TV?","He was on the Dream Team and won a gold medal.  He played against Michael Jordan so it was hard for him to win a ring.","What do you think about Shaq?","I think Shaq was the most dominant big man in modern basketball.  The only way to stop him was to foul him.","Do you think the Lakers with Shaq and Kobe could have won more championships if they stayed together?","They probably could have won more championships if they could have stayed healthy and together.","Do you think Kobe or Lebron are better than Michael Jordan?","I think Kobe and Lebron are the best players of their era, but Michael Jordan is best player I have ever seen play the game.","How important do you think coaching is to the game of basketball?","I think it is important to have a good coach, but ultimately the talent of the team matters more?","Who do you think is a great coach?","Yes.  I enjoy watching basketball games on TV.","I think Phil Jackson, Pat Riley, and Steve Kerr are great coaches.","Do you enjoy watching NBA games, college games, or both?","I enjoy watching NBA games more, but I like watching March Madness college games too.","Who are your favorite basketball commentators?","I like watching Charles Barkley, Shaq, and Kenny Smith comment on games.","Have you seen Shaqtin' a fool basketball bloopers?","Yes.  I think they are great and very funny basketball bloopers.","Do you think Charles Barkley is still one of the greatest players even though he never won a championship?","",""
"3T5ZXGO9DEILCTZOIOGV94W82D8QZY","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:55 PDT 2017","","","3NGMS9VZTMCL27G9TYGVJX7ZOW3FF3","A2GSIQYXC3SFMI","Approved","Fri May 12 16:34:09 PDT 2017","Fri May 12 16:38:05 PDT 2017","Mon May 15 16:38:05 PDT 2017","Sat May 13 02:28:28 PDT 2017","","","236","100% (4/4)","100% (4/4)","100% (4/4)","0","Did you see the Celtics and the Wizards game?","I really liked Manu Ginobili's block on James Harden.","Yeah. He totally destroyed him.","Now the Spurs play the Warriors, right?","Yeah.","And if Celtics win the series then they play the Cavs.","That's only if they win.","Oh they'll win.","Yeah.","I think the Celtics will go 4 to 3.","You think they'll win?","Yeah man.","Yeah.","The Celtics totally ruled them.","I know that was a good game.","If the Celtics don't win today, then they better win their home game.","Did you see the Spurs an the Wizards last two games?","Yeah.","I totally thought that the Rockets were going to sweep the Spurs.","Me too.","",""
"3T5ZXGO9DEILCTZOIOGV94W82D8QZY","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:55 PDT 2017","","","3NVC2EB65RTWMMHBET7H79PHQ3YY3P","A358YR7MWC6LRH","Approved","Thu May 11 08:32:41 PDT 2017","Thu May 11 09:25:52 PDT 2017","Sun May 14 09:25:52 PDT 2017","Thu May 11 09:37:28 PDT 2017","","","3191","100% (12/12)","100% (12/12)","100% (12/12)","0","What is the deal with John Wall just taking over all of a sudden?","Well the series is likely to end up with the same series score.","Maybe, but the Bulls also had playoff Rondo who was playing out of his mind.","True but the the argument is if Wall is really a top point guard, and based on what you said he falls into the Rondo category.","Well what i actually said is he falls into the ""playoff Rondo"" category which is a totally different thing.","True.  I wish he hadn't gotten injured cause who knows what would have happened with the Bulls.","Yeah they were clearly the worse team but they were going insane until he went down.","Yeah it makes me wonder if they will bring him back next year.","I doubt it.  He wasn't even starting earlier in the year.","True but maybe his playoff performance will get him paid.","Possibly but he has a history of being inconsistent.","What do you mean all of a sudden he has been a top point guard for years?","That makes a lot of sense.","Well yeah but now he is really taking over.","I suppose but I think you just were not paying attention to him before.","That is possible but maybe there is reason if he cannot dominate the Celtics.","Well is it really his fault, he has been going crazy but no one is helping him out.","I don't think that is true. I just think the Wizards may not be there yet.","I guess but the Bulls gave the Celtics the same challenge as the Wizards.","I am not sure that is totally sure.","",""
"3Q2T3FD0ON2T6LU35OE5OU7ODHCM3A","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:55 PDT 2017","","","3GU1KF0O4JV7G3TN2ZQ4C1UIBZPPBF","A3KL0G33VCL8XK","Approved","Fri May 12 03:38:54 PDT 2017","Fri May 12 03:47:59 PDT 2017","Mon May 15 03:47:59 PDT 2017","Fri May 12 08:48:30 PDT 2017","","","545","100% (3/3)","100% (3/3)","100% (3/3)","0","Do you Think Kobe Bryant is better than Lebron James?","I will admit Kobe has had a better career than Lebron.","Doesn't that make him better?","No because just because he had a better career doesn't mean he is more skilled.","Please elaborate.","Lebron is a more skilled player than Kobe but Kobe has been around longer.","What skills does Lebron have that Kobe doesn't?","Lebron can pass, rebound, play defense, run and EVERYTHING else.","So what you're saying is that Kobe is good at some things but Lebron is good at everything?","Yes, Kobe never shot above 47 percent from the field in a season but Lebron has shot 57 percent from the field in a season.","So I see, Kobe has had the better career but Lebron is a better player.","No because Lebron is better.","Exactly.","But Kobe has 5 championships.","That's not fair because he has played 20 seasons.","But he's been to the finals the same amount of times as Lebron which gave them equal opportunity.","True but Lebron's career is not over.","I'm just saying you can't be better than someone and not have more championships.","Robert Horry has more championships than Michael Jordan does that make him better than him?","I guess you have a point there.","",""
"3Q2T3FD0ON2T6LU35OE5OU7ODHCM3A","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:55 PDT 2017","","","3HYA4D452SD11D4X531OZED9EECF22","A358YR7MWC6LRH","Approved","Thu May 11 08:39:00 PDT 2017","Thu May 11 09:48:07 PDT 2017","Sun May 14 09:48:07 PDT 2017","Thu May 11 12:28:09 PDT 2017","","","4147","100% (12/12)","100% (12/12)","100% (12/12)","0","I think Lebron is better and Jordan was.","I hate hypothetical though.","Yeah as a whole I am sure the athletes now are better than the athletes were back then.","Right, but they have so much more at their disposal.","Yeah, the teams put them in the best possible position to be successful.","Yeah the training and health is way better now.","Yeah and the athletes are under such scrutiny it matters if they take it seriously.","Yeah, so maybe Lebron is better.","Thank you.","But only because of the advances in medicine.","I'm not so sure of that.","I think you are wrong.","Well you are never going to convince me that Jordan is not the greatest ever.","Well just watching him he sees more dominant.","I could see that but when Jordan took over there was nothing like it.","Is that all you have to go off of?","No.","Well what else?","How bout the rings, the points, the historical moments, the fact he never ran to other teams.","Those are better arguments.","",""
"3Q2T3FD0ON2T6LU35OE5OU7ODHCM3A","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:55 PDT 2017","","","3IAEQB9FMFEQF9O8SHV5ZLQE7O1WDZ","A19LVWX8ZLO6CS","Approved","Sat May 13 00:37:12 PDT 2017","Sat May 13 00:43:35 PDT 2017","Tue May 16 00:43:35 PDT 2017","Sat May 13 02:28:28 PDT 2017","","","383","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see game 6 of Boston vs Washington?","Yea, I think so too. Boston is well balanced, but none of their players are elite.","Yes. Isaiah Thomas is good, but I don't think he can carry the whole team by himself.","They did get the number seed though for the season.","Ehh, I don't think it matters much. In the end I think Cleveland will go to the finals.","Hey, you never know. Washington and Boston did pretty well against the cavs during the regular season.","Yea, but regular season doesn't matter much. Playoffs is playoffs.","True. Lebron really stepped up his game during these playoffs.","Yes. I can picture him getting MVP. He is really dominating.","The addition of Kyle Korver during the season helped the cavs out a lot as well.","Yes, they've been crushing their opponents. The games weren't even close.","Yea, it was exciting!","Yea. I guess I can see them going to the finals too.","Yea, that  game winning shot by John Wall was intense.","You bet, I jumped out seat when he made it.","This has been the most exciting series so far during the playoffs.","I agree, most other series were sweeps or were not really close.","Who you routing for to win the next game?","I don't know. I kind of like Washington.","Yea, I think Washington is good too. They have some superstars.","",""
"3FULMHZ7OUREOHD752JOYZZURH8M4V","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","30LSNF239VPLB46N6B792BQ2VKPI2C","A2GSIQYXC3SFMI","Approved","Fri May 12 16:26:58 PDT 2017","Fri May 12 16:32:26 PDT 2017","Mon May 15 16:32:26 PDT 2017","Sat May 13 02:28:28 PDT 2017","","","328","100% (4/4)","100% (4/4)","100% (4/4)","0","Did you see the Celtics and the Wizards game?","I really liked Manu Ginobili's block on James Harden.","Yeah. He totally destroyed him.","Now the Spurs play the Warriors, right?","Yeah.","And if Celtics win the series then they play the Cavs.","That's only if they win.","Oh, they'll win.","Yeah.","I think  the Celtics will go 4 to 3.","You think they'll win?","Yeah man.","Yeah.","The Celtics totally ruled them.","I know that was a good game.","If the Celtics don't win today, then they better win their home game.","Did you see the Spurs an the Wizards last two games?","Yeah.","I totally thought that the Rockets were going to sweep the Spurs.","Me too.","",""
"3FULMHZ7OUREOHD752JOYZZURH8M4V","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","30ZX6P7VF9PH6FQTOTS9EC528ZTJ24","AH8C0W7DH1PV9","Approved","Fri May 12 18:26:25 PDT 2017","Fri May 12 18:29:45 PDT 2017","Mon May 15 18:29:45 PDT 2017","Sat May 13 04:37:31 PDT 2017","","","200","100% (2/2)","100% (2/2)","100% (2/2)","0","Hey i haven't been following NBA lately, what's going on?","Harden actually blew it the other night, had an awful game and ended the Rockets playoff run and season.","What did he do!?  He was like one of my favorite players.","He only made TWO shots all game and had like 6 turnovers.","{}","{}","{}","{}","{}","{}","{}","You serious!? It's the playoffs!","{}","I know, I know, i want to get back into it I have just been busy at school.","Understandable, well like I said it is the playoffs.","What is going on? Who is left?","Well, teams are battling for a chance in their respective conference finals.","I'm guessing the cavs and warriors are still in it?","Yeah, of course they are.  The celtics are still playing the wizards.","How's James Harden doing, is he still cooking it up this year?","",""
"3FULMHZ7OUREOHD752JOYZZURH8M4V","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","31UV0MXWNR6DA1PAOU970ITEFV25IO","A1D4RC6K6Y5KAV","Approved","Fri May 12 19:29:03 PDT 2017","Fri May 12 19:45:28 PDT 2017","Mon May 15 19:45:28 PDT 2017","Sat May 13 02:28:28 PDT 2017","","","985","100% (1/1)","100% (1/1)","100% (1/1)","0","You think Michael Jordan is a better basketball player than Lebron James?","No. Those people need jobs and job skills not a gang vs. gang basketball game.","Should women be allowed to play on all male basketball sports teams?","Yes and it's just a matter of time before it become a reality.","How did you learn to play basketball and were you on your high school team?","I never learned how to play basketball. My nephew explained he game to me when I was thirty one and he was sixteen.","You ever participated in a Final Four basketball pool?","Yeah and by doing so is how I learned the game of baskeball.","Who's your favorite basketball player of all time and why?","Bob Love of the Chicago Bulls because he was illiterate but he went back to schoo and learned how to read.","What other major sport besides basketball did Michael Jordan play or tried to play?","Yeah, but I think Lebron is a better businessman.","Michael Jordan tried his hand at baseball after his run with the Chicago Bulls and before he bought the Washington Wizards.","You think Lebron James is a better basketball player than Magic Johnson?","Yeah, but I think Magic is a better businessman.","You think Dennis Rodman who used to play basketball for the Chicago Bulls should be an international ambassordor for the US?","No, Dennis Rodman was carrying information for the government when he was doing all that international stuff?","You think college basketball players who get education scholarships should be treated like school employees?","Yeah, technically they are employees of the schools they attend and are salesmen who bring in revenue when they work I mean play in basketball games.","You think basketball games can be use to reduce violence in Chicago?","",""
"3FULMHZ7OUREOHD752JOYZZURH8M4V","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","3HOSI13XH0IR63OHBMQF7X1SZUIDDZ","ATBIPUCO3EKS6","Approved","Thu May 11 11:12:26 PDT 2017","Thu May 11 11:26:04 PDT 2017","Sun May 14 11:26:04 PDT 2017","Thu May 11 12:28:08 PDT 2017","","","818","100% (3/3)","100% (3/3)","100% (3/3)","0","It looks like it's going to be Boston and Cleveland in the Eastern Conference Finals.","Yeah, adding him to the Warriors is just too much.","Last year was an upset, but not this year.","Unless Mike Brown screws things up.","It's crazy that he used to coach the Cavaliers but now can beat them in the finals.","Yeah, especially since he came up short when he was with the Cavs.","Something tells me that LeBron is going to have to work really hard to win this one.","He's going to have to put the team on his back again.","He'll try but I think he's going to wear out this time.","He's going to have to slow down at some point.","We'll I'm not a big fan of either team so I just want it to be interesting.","Probably but Washington isn't dead yet. They can still force a game 7.","Me too!","Yeah, but if they do game 7 will be in Boston.","It doesn't matter. Cleveland is still going to the finals.","Cleveland is going to have a lot of rest waiting around for the Celtics to finish their series.","So will Golden State waiting around for the Spurs or Rockets.","So the question is if Cleveland can repeat as champs.","It will be a great finals, but I don't think so.","Because of Durant?","",""
"3FULMHZ7OUREOHD752JOYZZURH8M4V","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","3IXQG4FA2USMOGDGLAU7QBU25N19BF","A1HWI4N1RJGKYY","Approved","Thu May 11 08:55:06 PDT 2017","Thu May 11 09:39:01 PDT 2017","Sun May 14 09:39:01 PDT 2017","Thu May 11 12:28:08 PDT 2017","","","2635","100% (44/44)","100% (44/44)","100% (44/44)","0","Afternoon.","Yeah I played a little rec league when I was a kid. You?","I played in high school.","Oh cool.  were you good?","Yeah I was okay.","Cool.  I wasn't very good.","Don't sell yourself short.","No man, I was bad lol.","Did you play any other sports?","No not really.","Good talking to you.","Hello.","You too.","Doing okay?","Yep, you?","Yeah not bad.","Good.  We're supposed to talk about basketball?","Yeah, you a fan?","Yeah I like basketball.","Ever play?","",""
"3FULMHZ7OUREOHD752JOYZZURH8M4V","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","3SB5N7Y3O4Y0J3XE103SYBK6IW2G0U","A2NA6IBETFV705","Approved","Thu May 11 09:02:57 PDT 2017","Thu May 11 09:18:33 PDT 2017","Sun May 14 09:18:33 PDT 2017","Thu May 11 09:37:28 PDT 2017","","","936","100% (1/1)","100% (1/1)","100% (1/1)","0","Hey! Are you watching the NBA Playoffs?","I am still rooting for them though!","I am rooting for them too! Especially for Isiah Thomas.","That guy has been so amazing even though he has gone through a lot of rough times.","It was so sad to hear about his little sister dying in that car crash.","Yeah she was so young.","It's amazing that he was able to get up and play after she died.","Yeah, he is becoming a sort of legend in the NBA right now.","I think he only can only go up from here.","It will be fun to see how high his star rises during the rest of the games and for the next season.","I hope the Celtics take it all all the way to the championship!","Yeah, I am!","Me too! Go Boston!","Who are you watching?","I have been watching the Spurs series and the Celtics series.","Oh yeah? Me too!","The Celtics and Wizards have had an awesome round so far.","Yeah, the Celtics are a bit of an underdog.","Yeah, I don't think people will think they have a chance against the Cavs if they make it to that round.","Yeah, that's true.","",""
"37M4O367VJCWK0H7J72Y3R58RD3M50","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","304SM51WA4Y4TV9FUGUY76ZSXBQBSS","A1HWI4N1RJGKYY","Approved","Thu May 11 08:54:57 PDT 2017","Thu May 11 09:18:25 PDT 2017","Sun May 14 09:18:25 PDT 2017","Thu May 11 09:37:27 PDT 2017","","","1408","100% (44/44)","100% (44/44)","100% (44/44)","0","Good morning.","Yeah I don't care for the NBA very much.","That's okay.","College is more exciting to me.","I like the NBA myself, better skill on show.","I get that, but I think College means more.","I see.","Also, nothing like March Madness.","I do love March Madness.","You can't beat it for excitement.","True.","Hello.","Bye.","How are you.","Well, you?","Fine.  Do you like basketball?","Yes I do.","Do you have a team you like?","I like the Hoosiers.","Oh college, cool.","",""
"37M4O367VJCWK0H7J72Y3R58RD3M50","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","3D3VGR7TA19NPL5P0YFNZDWLOWZR3V","A106SSGF1Z74VK","Approved","Sat May 13 01:31:12 PDT 2017","Sat May 13 01:44:38 PDT 2017","Tue May 16 01:44:38 PDT 2017","Sat May 13 02:28:27 PDT 2017","","","806","100% (8/8)","100% (8/8)","100% (8/8)","0","How has the game of basketball changed over the years?","I think Magic Johnson and Michael Jordan would dominate and adapt to the modern NBA.  The game was more physical during their era.","Is Lebron more like Magic Johnson or Michael Jordan?","Lebron is very unique.  He can score like Michael Jordan, and pass like Magic.","Do you think D-Wade should have stayed with the Miami Heat?","I think D-Wade was a Miami Heat franchise player, but playing for his hometown must also be fun for him.","Who do you think was more important to the Heat winning championships: D-Wade or Lebron?","I think D-Wade was the true leader of the Miami Heat, but Lebron was the main scorer.","Do you think D-Wade is past his prime now?","D-Wade has suffered some injuries and is getting older.  He isn't Flash Wade anymore, but he is still a top player and a champion.","Do you think Lebron will win another championship this year?","The modern game of basketball is less physical and more skilled.  Players are shooting more three pointers in the modern game.","I doubt that the Cavs can beat the Warriors with Durant this year.","Who do you think is the best basketball player in the modern era?","I think Lebron James is the best overall basketball player in the modern era.  Steph Curry is the most skilled shooter in the modern era.","Who do you think should win the NBA MVP this year?","Westbrook and Harden had great seasons.  Lebron and Curry are always in the running, but I think this year Westbrook deserves the MVP.","What do you think of the NBA super teams being assembled?","I think they are fun to watch because they play at such a high level and dominate the competition.  However, the make the season a little predictable.","Do you think Magic Johnson and Michael Jordan would be able to play in the modern NBA?","",""
"37M4O367VJCWK0H7J72Y3R58RD3M50","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","3TPZPLC3M162D8PAN6BYUIW5MYZP3Q","A358YR7MWC6LRH","Approved","Thu May 11 08:39:13 PDT 2017","Thu May 11 09:51:54 PDT 2017","Sun May 14 09:51:54 PDT 2017","Thu May 11 12:28:07 PDT 2017","","","4361","100% (12/12)","100% (12/12)","100% (12/12)","0","So who is going to win the finals?","Yeah and Kyrie vs Steph.  I can barely wait.","Hopefully everyone stays healthy for that.","Well if the Cavs and Warriors keeps sweeping they will have plenty of rest.","Yeah that should keep them healthy.","Which is better for all fans.","Yeah I wonder if Draymond could do anything to get suspended this year?","It would have to be really terrible because I bet the league does not want that storyline again.","Yeah plenty of people think that the Warriors would have won without his suspension.","I am one of those people.","I could see that.","The Warriors.","Yes it totally swung the finals.","Who do you think they  will win over?","The Cavs.","Man that would be a great series.","Yeah, I'm really rooting for that.","Plus it would be the first back to back to back finals in NBA history.","Yeah, I care less about that but it would be fun.","Yeah, Lebron vs Durant would be so good to watch.","",""
"37M4O367VJCWK0H7J72Y3R58RD3M50","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","3U8YCDAGXQARWSRS4W84SPO8OIY0QU","A3ESC1H6BBKF30","Approved","Thu May 11 08:33:04 PDT 2017","Thu May 11 08:38:52 PDT 2017","Sun May 14 08:38:52 PDT 2017","Sat May 13 04:41:50 PDT 2017","","","348","100% (3/3)","100% (3/3)","100% (3/3)","0","Daren did you watch that blowout yesterday ?","{}","{}","{}","{}","{}","{}","{}","{}","{}","{}","No what happened?","{}","It was the phoenix suns versus the Indiana pacers","Was it that old video you were telling me about on Sport Center.","Yes, it was so good.","No i didn't get a chance.","Well Reggie Miller really made his team look good he was playing against Charles Barkley","{}","{}","",""
"31S7M7DAGGKEZKACKRJH6UWX7BZTLW","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","30LSNF239VPLB46N6B792BQ2VJBI2W","A1SWC3GHKGILLF","Approved","Fri May 12 12:18:15 PDT 2017","Fri May 12 12:26:27 PDT 2017","Mon May 15 12:26:27 PDT 2017","Fri May 12 13:32:26 PDT 2017","","","492","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see the Spurs play the Rockets last night?","I agree!  Patty Mills and and especially LaMarcus Aldridge were great!","I can't believe that the Spurs won the series!  My mind is still spinning!","I know!  It's so awesome!","Do you think that Kawhi will play in the game against Golden State on Sunday?","I don't know, his ankle seemed pretty bad the other night.","Do you think that the Spurs have any chance of winning the series against Golden State?","Unfortunately, no, I don't think they can.","Me neither.  Golden State is just too good.","Yeah, no one can beat Steph Curry and Kevin Durant.","Do you think that Golden State will win the championship then?","I sure did!  What a crazy game!","Yeah, I think they will face Cleveland in the finals and beat them.","I can't believe that the Spurs won by almost 40 points.","Yeah, no one predicted that, especially since they were playing in Houston.","And the Spurs won without Kawhi Leonard or Tony Parker!!  Who would believe that?","I know, it's nuts!  And the Rockets just looked terrible.","James Hardin looked particularly bad.","Yeah, what was wrong with him?  He looked like he didn't want to even be there.","So many of the Spurs really stepped up their game.  I was really impressed!","",""
"31S7M7DAGGKEZKACKRJH6UWX7BZTLW","32KI9HN0SI20ZHTGLEWOBR2A1PMU1O","Create a dialog on basketball for twenty sentences","Create a dialog on basketball for twenty sentences","dialog, dialogue, chat, basketball, sports","$0.50","Thu May 11 08:21:58 PDT 2017","9","BatchId:2799287;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:28:56 PDT 2017","","","3B3WTRP3DCWS03DK2H1WPIRYBHO92D","A1HWI4N1RJGKYY","Approved","Thu May 11 08:55:01 PDT 2017","Thu May 11 09:30:40 PDT 2017","Sun May 14 09:30:40 PDT 2017","Thu May 11 09:37:26 PDT 2017","","","2139","100% (44/44)","100% (44/44)","100% (44/44)","0","Morning.","Who do you like?","In college?","Yeah?","I went to UCLA so the Bruins.","Oh okay.","You?","I like Louisville a lot, big Pitino fan.","I do like him too.","yeah.","Have a good one.","Hello.","ok.","How are you doing?","Well and you?","Not bad.  You like basketball.","I sure do.","Do you like NBA?","More of a college guy, but I do watch NBA from time to time.","Oh cool, I like college as well.","",""
