"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3X52SWXE0XZDOXK02JVTQVD9IOUCW1","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3RSDURM96BGZWKX83DODQ0TFKT7YE6","A1HWI4N1RJGKYY","Approved","Tue Jun 20 07:22:04 PDT 2017","Tue Jun 20 07:23:06 PDT 2017","Fri Jun 23 07:23:06 PDT 2017","Thu Jun 22 00:24:09 PDT 2017","","","62","100% (353/353)","100% (250/250)","100% (218/218)","0","Hi.","Oh yeah, they had that nice tribute to him at the end of the movie.","Hey.","Did you see the last fast and the furious movie?","What was it called?","Furious 7.","Yeah I did see that one.","The whole movie felt a bit sad though.","Why is that?","Paul Walker's death.","x",""
"3XQ4XW3OD967JYBPLLWMHT120KL2S3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","35GMH2SV3FBN26T6XQFFO9VD7X3OE9","A1SACHCYY8LW6S","Approved","Sat Jun 24 07:18:06 PDT 2017","Sat Jun 24 07:21:57 PDT 2017","Tue Jun 27 07:21:57 PDT 2017","2017-06-27 14:22:08 UTC","","","231","100% (1/1)","100% (1/1)","100% (1/1)","0","Was one better than two?","Agreed.","Was that the one with the boat or race?","The boat was two and the physics were impossible but thats 2 fast 2 furious.","I prefer the original.","Well than did you like the mexican race one?","Is that 4 or 5?","I believe it is 4","There is many films its hard to keep track","Its all about the cars.","x",""
"3XQ4XW3OD967JYBPLLWMHT120KL2S3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3D3VGR7TA19NPL5P0YFNZDWLQKL3R7","AD8JNBDMO3NED","Approved","Wed Jun 21 16:48:32 PDT 2017","Wed Jun 21 16:51:31 PDT 2017","Sat Jun 24 16:51:31 PDT 2017","Thu Jun 22 00:24:10 PDT 2017","","","179","100% (60/60)","100% (60/60)","100% (60/60)","0","So have you seen all the Fast & Furious movies?","yeah, it's crazy, but Paul deserved it","I believe so, they're all so great","but which one is your favorite?","if you have to choose, it's gonna be the one that involves cars jumping over a drawbridge, I don't remember which one that was","sounds like the second one when Paul Walker was an under cover FBI agent","yea that's the one, god I miss Paul Walker already","yea me as a fan of the series as well, it's so sad to see Paul Walker gone, at such young age","you know there was a song dedicated to him, ""see you again""?","oh yeah, How could I miss that song, I heard it has 28 million views on Youtube already?","x",""
"3XQ4XW3OD967JYBPLLWMHT120KL2S3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3OB0CAO74IJBGUOATEWJB3QSC9KHYQ","A3SOZYQZWJOOYS","Approved","Tue Jun 20 12:49:05 PDT 2017","Tue Jun 20 12:53:35 PDT 2017","Fri Jun 23 12:53:35 PDT 2017","Thu Jun 22 00:24:10 PDT 2017","","","270","100% (4/4)","100% (4/4)","100% (4/4)","0","Who is your favorite Fast and Furious character?","Yes, he's a good addition to the series indeed.","I like The Rock, he's great.","Oh you mean his character Luke Dobbs. Yeah he's funny.","He was so funny in Furious 7.","Yeah when he jumped a ambulance of a bridge onto a plan? That was insane.","I liked when he flexed so hard it ripped of the cast on his arm.","That or when he picked up the gun and said, ""I am the cavalry.""","Yeah, he's great. Did you see him in Fast 8?","Yeah he was good in that too.","x",""
"3XQ4XW3OD967JYBPLLWMHT120KL2S3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3TY7ZAOG5GE5LPTXRRO7W3C0SGY0K7","APF1EAZT104LQ","Approved","Wed Jun 21 13:51:03 PDT 2017","Wed Jun 21 14:03:15 PDT 2017","Sat Jun 24 14:03:15 PDT 2017","Thu Jun 22 00:24:10 PDT 2017","","","732","100% (377/377)","100% (370/370)","100% (328/328)","0","Do you like The Fast and the Furious part 2?","Yeah, they are pretty good, but they are no part 1.","Not as much as part 1","Did you love part 1 way more?","Yes, the story was way more organic and an overall great film.","Did you like Paul Walker?","Yes, he had a lot of depth.","I bet that franchise has made a ton of money.","Yeah, they have made tons of movies","Do you like the ones with The Rock in them?","x",""
"3RSBJ6YZECKCM0V82ZUKH7LQCZNFO3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","33C7UALJVMSLXDCEELV4K3MJ24J810","A3RYTY3QHRXNIY","Approved","Mon Jun 19 20:32:54 PDT 2017","Mon Jun 19 20:36:04 PDT 2017","Thu Jun 22 20:36:04 PDT 2017","Thu Jun 22 00:23:59 PDT 2017","","","190","100% (556/556)","100% (490/490)","100% (415/415)","0","I dont remember which one is my favorite, but i love the one with safe","Me too","Where they switched the safes at the end of the movie?","Yes that one","That was fast five","Oh okay well fast five is my favorite then","I liked that one too","Ot9 was really cool how it was done","Yes it was the ending was such a twist","Im glad they showed how it was really done","x",""
"3RSBJ6YZECKCM0V82ZUKH7LQCZNFO3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","33LKR6A5KFE4VX42HJ6ZBZI6GHTT1Z","A3THR2UWGQNVX4","Approved","Mon Jun 19 17:38:27 PDT 2017","Mon Jun 19 18:39:04 PDT 2017","Thu Jun 22 18:39:04 PDT 2017","Thu Jun 22 00:23:59 PDT 2017","","","3637","100% (27/27)","100% (27/27)","100% (24/24)","0","So I saw the new Fast and Furious.","Oh, right. You didn't own a Dreamcast, did you.","Oh, there's a new one?","Yeah.","I guess there's always a new one.","Yeah, they're kind of starting over now because --","Wasn't there one set in Japan, that was all about drifting?","Yeah, Tokyo Drift.","I saw the previews for that. It reminded me of Tokyo Xtreme Racer.","That's... what?","x",""
"3RSBJ6YZECKCM0V82ZUKH7LQCZNFO3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","340UGXU9DZVZHMZPO2GYNJBOPBXUVV","A5A2A00PWSB8U","Approved","Thu Jun 22 17:14:26 PDT 2017","Thu Jun 22 17:17:15 PDT 2017","Sun Jun 25 17:17:15 PDT 2017","Fri Jun 23 01:46:13 PDT 2017","","","169","100% (17/17)","100% (5/5)","100% (5/5)","0","I just watched Fast and Furious.","I know, I was really sad when he died.","I've seen that movie. What did you think?","I thought it was good.","Yeah, I really like the interplay between Vin Diesel and Paul Walker.","I do, too. It's funny that they have to work together even though they're enemies.","I know that is really funny, plus the action is really good.","Yeah, it is.  I can't believe Paul Walker is dead now.","I know it's so crazy to think about when you watch the movies.","It is really sad.","x",""
"3RSBJ6YZECKCM0V82ZUKH7LQCZNFO3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3483FV8BEFD5IKBM4AYK580XOGO268","A22JBMOHQKHTSS","Approved","Tue Jun 20 07:11:18 PDT 2017","Tue Jun 20 07:14:13 PDT 2017","Fri Jun 23 07:14:13 PDT 2017","Thu Jun 22 00:23:59 PDT 2017","","","175","100% (71/71)","100% (70/70)","100% (70/70)","0","Do you remember Brian aka Paul Walker from the Fast & Furious movies.","Yep, the song brings back those feels everytime I heard it now.","Yes, I heard he died awhile back.","Yes he did, do you remember the tribute they did for him at the end of the seventh movie?","Yes, do you know who did that song?","I believe it was Whiz Khalifa.","That's actually one of my favorite songs now.","It's such a good song and im happy that they did a tribute for Brian who was such a vital part of peoples lifes after all these movies.","Yep and i'm glad they did a good job capturing what it means to be part of someone's life.","The feels were so strong during that moment in the movie.","x",""
"3RSBJ6YZECKCM0V82ZUKH7LQCZNFO3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3EFE17QCRDZEK8C1U84UTH2RVNJSHG","AQXAQCJFY2ZA7","Approved","Mon Jun 19 19:28:11 PDT 2017","Mon Jun 19 19:56:24 PDT 2017","Thu Jun 22 19:56:24 PDT 2017","Thu Jun 22 00:23:59 PDT 2017","","","1693","100% (74/74)","100% (62/62)","100% (61/61)","0","What's the best Fast and Furious movie?","But it still had a happy ending so I'm happy!","Definitely the first one!","I would agree!","It was so original back then, all the actors were great too!","I like the story line because it actually made me care!","Seeing a young Paul Walker and Vin Diesel is so unreal too.","I liked when they try to beat the train at the end","It had me on the edge of my seat!","It was so sad when they both made it but then Vin crashed!","x",""
"3RSBJ6YZECKCM0V82ZUKH7LQCZNFO3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3JNQLM5FT5GN15ETRE4MURIUFMRL20","A2Y23D9C3JIWGB","Approved","Fri Jun 23 02:16:27 PDT 2017","Fri Jun 23 03:17:40 PDT 2017","Mon Jun 26 03:17:40 PDT 2017","2017-06-26 10:18:08 UTC","","","3673","100% (98/98)","100% (86/86)","100% (65/65)","0","What do you think the next Fast & Furious movie will be about?","In other words, they will keep raising the stakes for the main characters because there is such a high demand for these movies.","I didn't realize there were going to be more.","There are.  Number nine and ten are already planned.","It is tough to say.  How are they going to top the flying car landing from Seven, or the submarine from Eight?","To be honest, it seems like the logical progression would be something in space.","As absurd as it sounds, I would not put it past this franchise.","Especially because no matter how outlandish it seems to get, they keep making money.","Do you know how much they made with 'Fate of the Furious?'","I believe it grossed $1.23 billion.","x",""
"3RSBJ6YZECKCM0V82ZUKH7LQCZNFO3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3LRKMWOKB6B76UVX6FVV26TSTKKZ2V","A1HWI4N1RJGKYY","Approved","Tue Jun 20 07:07:46 PDT 2017","Tue Jun 20 07:08:29 PDT 2017","Fri Jun 23 07:08:29 PDT 2017","Thu Jun 22 00:23:59 PDT 2017","","","43","100% (353/353)","100% (250/250)","100% (218/218)","0","Hi there.","I have no idea.","Hello.","Do you like fast and the furious?","I like some of the films.","There are quite a few.","How many are they up to now?","I believe this is the 8th one.","wow that is a lot.","Do you think it will be good?","x",""
"3RSBJ6YZECKCM0V82ZUKH7LQCZNFO3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3YGXWBAF71B41FZAIFUBKNP54GO4CR","A2WHC086WNUQNB","Approved","Tue Jun 20 05:24:24 PDT 2017","Tue Jun 20 05:28:32 PDT 2017","Fri Jun 23 05:28:32 PDT 2017","Thu Jun 22 00:23:59 PDT 2017","","","248","100% (3/3)","100% (3/3)","100% (3/3)","0","Which Fast and Furious movie was it that they found out Lettie is alive?","Brian -- after the character in the movie, but I think they should have named him Paul.","That was Fast Five (Fast and Furious Five).","How did they explain her death?","She was in that car accident in #4 and then she crawled out.  She had amnesia.","Did they explain how Dom had a relationship with that Brazil cop?","They did show them together at the beginning, but it sort of dropped off after that.","I heard in Fast 8 that the Brazil cop and Dom had a baby, is that true?","Yes they explained they had an affair while Lettie was ""dead"".","What did they name the baby?","x",""
"3RSBJ6YZECKCM0V82ZUKH7LQCZNFO3","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3ZSANO2JCG1U6CLVZIGUQWQEF8TFSS","A03922113RU44GENR8ATX","Approved","Mon Jun 19 16:30:04 PDT 2017","Mon Jun 19 16:31:33 PDT 2017","Thu Jun 22 16:31:33 PDT 2017","Thu Jun 22 00:23:59 PDT 2017","","","89","100% (3/3)","100% (3/3)","100% (3/3)","0","The whole Fast & Furious series of movies changed the way I looked at cars forever.","Just keep working out, and eat your vegetables.","I know, I see a car similar to any from the movies and it takes me back to some scene.","They really shouldn't have made any without Vin Deisel.","I don't know that he was too interested at the time.","No, I suppose not, but I am glad he got over that.","Have you ever watched many in a row?","I have, and I always notice that Dom's arms just grow significantly.","Do you think it was steroids?","I don't nkow, probably, or maybe it's me, jealous, that I will never have his arms.","x",""
"31D0ZWOD0ATWNSMHPY6HD5EHHGUA0V","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","308XBLVESJYSSG92FRUTHWUXFNNBRI","AYJ4UEKIN5DGF","Approved","Sat Jun 24 12:49:59 PDT 2017","Sat Jun 24 13:20:52 PDT 2017","Tue Jun 27 13:20:52 PDT 2017","2017-06-27 20:21:08 UTC","","","1853","100% (9/9)","100% (9/9)","100% (7/7)","0","Do you like the Fast and Furious movies?","Well I am glad they did it! They got even better with time!","Are you kidding? They are awesome!!","They really are! I loved the first two so much.","Me too. I like the newer ones even more, though.","Really? I like them, but not nearly as much.","Fast Five was just so awesome.","It kind of turned the franchise into a heist series, though.","Yeah, but I love heist films!","Me too, but it just wasn't what I expected from them.","x",""
"31D0ZWOD0ATWNSMHPY6HD5EHHGUA0V","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","326O153BMJSWY92H7H1ZDFJE3LUED4","APF1EAZT104LQ","Submitted","Sun Jun 25 19:52:51 PDT 2017","Sun Jun 25 20:28:34 PDT 2017","Wed Jun 28 20:28:34 PDT 2017","","","","2143","100% (377/377)","100% (370/370)","100% (328/328)","0","Did you like Vin Diesel's acting in The Fast and the Furious?","The second and third one are good. I like how they take the characters and stayed true to the original.","Yes, he played it very well.","I agree.","He plays a good tough guy.","Paul Walker was a great person to play opposite him.","I liked the way their relationship formed","They played it very well.","The filmmakers should be proud of that film.","I think so too and part 2 and 3.","x",""
"31D0ZWOD0ATWNSMHPY6HD5EHHGUA0V","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","33L7PJKHCHSM6XONG4FEQ95EUOK8TL","A22JBMOHQKHTSS","Approved","Tue Jun 20 05:23:55 PDT 2017","Tue Jun 20 06:42:22 PDT 2017","Fri Jun 23 06:42:22 PDT 2017","Thu Jun 22 00:23:39 PDT 2017","","","4707","100% (71/71)","100% (70/70)","100% (70/70)","0","Do you remember that race in 2 fast 2 furious?","Yes he was.","Which one?","The bridge jump race.","Oh yes of course I remember.","That has to be my favorite street race in the franchise.","Yes it was an incredible race and exciting.","Do you remember who won that race?","Brian of course, how can you not remember that?","I sometimes forget, wasn't he driving the silver and blue car in that one?","x",""
"31D0ZWOD0ATWNSMHPY6HD5EHHGUA0V","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3E13VNJ1NOPEMJORN77VXSGX51TI1P","AR1DW7M787JN5","Approved","Tue Jun 20 00:13:09 PDT 2017","Tue Jun 20 00:22:01 PDT 2017","Fri Jun 23 00:22:01 PDT 2017","Thu Jun 22 00:23:39 PDT 2017","","","532","100% (54/54)","100% (51/51)","100% (48/48)","0","Do you remember the scene from the first Fast & Furious in the Tran's garage?","I think I'm gonna find a new mechanic, no offense.","I'm not sure if I do.","When Brian was looking for the stolen stuff from the truck robberies?","Oh right, when he almost got found out by Dom.","Yeah, the scene with the mechanic is what I mean specifically.","Oh when he's watching the guy get tortured.","Yeah that's it, it took me so long to figure out what he Tran was talking about when he asked 40 weight or 50 weight.","Are you for real right now?","Yes I know now, but I completely spaced about oil viscosities when I was watching it the first few times.","x",""
"31D0ZWOD0ATWNSMHPY6HD5EHHGUA0V","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3G5W44VEU8C2WT4I5TDAHVZG0AXGKR","A1OQ3KL56KMQSU","Submitted","Mon Jun 26 10:22:29 PDT 2017","Mon Jun 26 10:27:59 PDT 2017","Thu Jun 29 10:27:59 PDT 2017","","","","330","100% (34/34)","100% (33/33)","100% (28/28)","0","Did you know that Fast and the Furious chronology was different from it's story chronology?","They were definitely wrong about that.","What do you mean by that?","Like the movies do not all go in order.","I had no idea about that.","Yea, there were 2 short films that were released, one bridges the gap between the first and the second and one the second and the fourth.","That is interesting, I had no idea.","Tokyo Drift was the third released but actually takes place after the sixth movie.","That is just strange, why would they do that.","They probably did not plan on the franchise lasting this long when they made the third.","x",""
"31D0ZWOD0ATWNSMHPY6HD5EHHGUA0V","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3I2PTA7R3UOT9IYW8PIMB93I5IBQK6","A1WBGYZ6Y8NJ9","Approved","Tue Jun 20 13:01:30 PDT 2017","Tue Jun 20 13:10:40 PDT 2017","Fri Jun 23 13:10:40 PDT 2017","Thu Jun 22 00:23:39 PDT 2017","","","550","100% (536/536)","100% (493/493)","100% (438/438)","0","Man i wonder how many of those people get hurt","Pretty much","Hurt how","Well in the fast and furious movies","well they seem to be alright it seems","But those stunts are pretty rough","Well all stunts are","Yeah i wonder if they all use stunt doubles","Would not surprise me","Well they are trained for that","x",""
"31D0ZWOD0ATWNSMHPY6HD5EHHGUA0V","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3PPTZCWALREOYDXI8QLWYORV9SWZQB","AS2WTWYVRW9BV","Approved","Wed Jun 21 03:36:58 PDT 2017","Wed Jun 21 04:16:34 PDT 2017","Sat Jun 24 04:16:34 PDT 2017","Thu Jun 22 00:23:39 PDT 2017","","","2376","100% (26/26)","100% (26/26)","100% (25/25)","0","Do you think that Dom's car is better than Brians in The original Fast& Furious?","Best case scenario they tied","Are you talking about in the end when they are racing","Yes Dom has a classic car and Brian has a Japanese car","I think on a straightaway Dom's car wins hands down","Why do you think that?","American Muscle had a ton of horsepower, Brians car would win with a lot of curves but that's the only way","Brian's car had NOS though which should have accounted for extra speed","Plus don't forget Dom has been racing his entire life so he could have gotten every bit of speed out of his car","Yeah I see your point","x",""
"31D0ZWOD0ATWNSMHPY6HD5EHHGUA0V","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3ZAK8W07I58JOLY9L5S92QLYU3NU0H","A3LARK2XWBY8BI","Approved","Mon Jun 19 15:57:23 PDT 2017","Mon Jun 19 16:56:04 PDT 2017","Thu Jun 22 16:56:04 PDT 2017","Thu Jun 22 00:23:39 PDT 2017","","","3521","100% (25/25)","100% (18/18)","100% (18/18)","0","Yo you seen the new fast and furious movie?","Ok naw I haven't seen it then","Which one is that","Crap I'm not sure","Dude me neither","Is that the one where what's his name died after","I think so","No I don't think it is","You sure?","Yeah I'm sure, there's a new one out","x",""
"3MNJFORX8BYQEQPQXKYL81LZV4I5FO","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","31HQ4X3T3T4G64VRLTJSL9VYC91SL6","A2GKW1W3UCFAMK","Approved","Wed Jun 21 21:36:01 PDT 2017","Wed Jun 21 21:41:57 PDT 2017","Sat Jun 24 21:41:57 PDT 2017","Thu Jun 22 00:23:57 PDT 2017","","","356","100% (24/24)","100% (24/24)","100% (22/22)","0","Have you seen all the Fast and Furious movies?","Yea, no thanks. I mean I know of people who really enjoy them, but personally not really my cup of tea.","Nope. I've only seen like the first two and then the 6th one.","Yea, it's pretty ridiculous that they can make so many movies from that one franchise.","I don't get it. I mean I liked the first one alright, but I feel like the other movies would just kind of all be the same storyline.","How'd you like the 6th one?","Well first off, I only watched it because it was playing on the airplane I was on.","Haha, so you were basically forced to watch it?","I guess you could say that. I mean the movie was alright, it was pretty ridiculous at times and I didn't really know/remember half of the characters since it had been so long since I last saw a Fast and Furious movie.","Well maybe you should watch the other ones then. Haha.","x",""
